REF-0,ML-pred-0
2.6617818181818182,2.689661
4.925366666666667,4.9473443
5.728999999999999,5.2447004
3.2870666666666666,3.475595
4.181342857142857,3.9798062
5.80965,5.5392632
3.7894294117647056,3.681038
5.797371428571429,5.49279
4.0684818181818185,4.2573476
3.7770666666666655,3.6129873
3.96586,4.056719
2.746366666666667,2.8139277
5.654672727272726,5.5966873
2.7686,2.6989584
3.9362,4.078181
2.984866666666667,2.9068367
4.15051,4.166954
3.843066666666667,3.757897
5.125399999999999,4.7935348
4.1776,4.0518484
3.0698666666666665,3.0789077
3.1331333333333333,3.429623
5.1638,5.780165
5.5909,5.2732406
3.7824875,3.597841
3.7704,3.7129467
4.2422,4.382172
5.373683333333335,5.451217
3.2537666666666665,3.5049496
2.3543818181818184,2.4294589
2.4662875,2.3006868
3.1716250000000006,3.0548365
6.236177777777778,6.0746202
5.320033333333333,5.395769
3.5335636363636365,3.4830196
2.64405,2.6973186
3.4045181818181818,3.3552954
4.4424,4.391712
2.847683333333334,2.6658344
2.4491555555555555,2.4274077
3.1793333333333336,3.1491072
5.9416,5.9321494
2.611166666666666,2.5353317
6.1186428571428575,5.9057536
5.217185714285714,5.141519
4.6142666666666665,4.8981543
3.7255,3.9021978
2.2431500000000004,2.2047548
3.2841454545454543,3.350939
3.5660833333333333,3.4918306
2.896390909090909,2.8347228
2.9539833333333334,2.986392
2.6492142857142857,2.8911066
5.81545,5.6250167
2.6883,2.7121274
2.1377666666666664,2.1109989
4.002775,3.9822848
3.954278571428572,3.8177319
2.352257142857144,2.7035897
3.5203875,3.5204544
3.4321,3.5157545
4.41,4.601775
3.2100727272727267,3.1864285
5.7499,5.7959056
4.01388,4.039568
5.779233333333334,5.5923734
2.8463,2.6686122
2.5060333333333333,2.7159293
2.6461,2.8228333
4.271841666666667,4.2720175
3.957566666666666,3.9461498
6.198600000000001,6.0560246
3.714833333333333,3.7821224
4.9812,5.300121
4.163375,4.3516607
3.9343,3.9332325
2.5906583333333333,2.4157925
3.2372,3.371244
4.908849999999998,5.1584854
3.14595,3.221864
4.836081818181818,5.110172
2.817816666666667,2.842539
4.399983333333333,4.38544
2.86345,2.7095551
2.8072285714285714,2.7196171
3.72055,4.096683
5.2602,5.2029047
3.159257142857143,3.0926642
3.479325,3.320244
2.46685,2.513069
2.022366666666666,2.4058185
5.525919999999999,5.4771285
5.360366666666667,5.572442
3.713471428571428,3.6965604
3.77645,3.664535
2.7601666666666667,2.4858282
3.4059666666666666,3.3517203
4.268818181818181,4.2616615
3.528466666666666,3.3679137
3.4227333333333334,3.8673964
4.188300000000001,4.4755354
3.3174153846153844,3.1907423
2.8114166666666667,2.920724
3.149657142857144,3.1254172
2.92575,2.591908
3.1843142857142857,3.3840225
4.547033333333332,4.515587
3.5467538461538464,3.4510126
5.38732,5.258934
3.33158,3.3887212
2.865611111111111,2.909572
3.7101500000000005,3.696197
5.690971428571429,5.6855445
3.6781,3.5695689
4.17995,4.2045507
2.4766,2.3882995
5.57346923076923,5.7208886
2.6208666666666662,3.0342076
4.307640000000001,4.4262147
5.39175,5.935041
2.942825,3.0484803
3.1459666666666664,3.1070676
2.5984,2.3872995
3.674,3.7298942
5.057799999999999,5.145833
5.332775000000002,5.592234
4.066766666666667,3.903367
5.828244444444445,5.911011
6.324200000000001,5.7488914
4.35698,4.085215
2.906385714285715,3.2214608
4.9963555555555565,4.995066
3.5911,3.4527621
3.90713,3.813418
3.937871428571429,4.089445
5.6119,4.905525
2.9558266666666664,2.7541077
5.8033125000000005,5.9100676
4.023733333333333,4.0700245
3.654363636363637,3.6178257
3.446625,3.7435217
4.087566666666667,4.102201
5.816949999999999,5.76124
3.846666666666666,3.6923895
3.739233333333333,3.7878466
4.567857142857143,4.4365706
5.323177777777778,5.310386
2.9143428571428567,2.939731
2.7721333333333336,3.172355
4.295544444444444,4.210287
4.225242857142858,4.116909
3.69005,3.7823787
2.9985,3.186695
2.819983333333333,2.873007
3.605007692307692,3.6232934
3.35658,3.3491356
2.9148333333333336,2.7840898
3.2079428571428568,3.0980682
2.8908083333333328,2.9111505
3.7516,3.7783234
3.2046666666666668,3.0012443
5.6831,5.3267794
3.7652,3.9487936
3.793155555555556,3.6189797
3.01895,3.0757036
3.964438461538462,4.1116695
2.6303461538461543,2.5475743
4.75395,4.503102
4.5245000000000015,4.8335905
5.5732,5.635659
3.04646,3.0895908
2.932975,3.0628202
4.686464285714286,4.961394
4.1789,3.997584
4.802175,4.762736
3.6689909090909087,3.6603138
3.507375,3.4035194
2.500672727272727,2.5432606
4.25625,4.3506045
4.45515,4.2677035
3.5527500000000005,3.524924
2.450466666666667,2.7003875
2.89778,2.744703
4.849266666666667,4.9515166
4.91224,4.934247
2.8891500000000003,2.7837179
2.5816666666666666,2.7631
3.371377777777778,3.6135118
3.220966666666667,3.355699
3.16810625,3.0397193
2.9061,2.9250376
3.389657142857143,3.4098182
