REF-0,ML-pred-0
2.64405,2.7179072
5.323177777777778,5.3255925
2.984866666666667,2.8829374
4.023733333333333,4.057803
2.7686,2.6833894
2.6883,2.7222152
3.7770666666666655,3.635233
3.7255,3.8732522
5.7499,5.7742395
2.6461,2.810763
5.525919999999999,5.4638114
4.066766666666667,3.967943
3.2841454545454543,3.2934363
5.9416,5.8993864
2.942825,3.0469768
3.6689909090909087,3.667803
3.605007692307692,3.5952592
2.8114166666666667,2.9322503
4.17995,4.211375
3.4059666666666666,3.3349118
4.925366666666667,4.886001
5.6831,5.3160334
3.507375,3.3840706
5.38732,5.216932
2.022366666666666,2.4512975
3.33158,3.408612
3.72055,4.0291576
4.188300000000001,4.4609137
4.225242857142858,4.117266
2.5816666666666666,2.863521
4.295544444444444,4.2457595
6.198600000000001,6.02676
4.2422,4.3854895
4.41,4.560281
6.1186428571428575,5.88166
3.90713,3.807296
2.6492142857142857,2.7499416
4.01388,4.011522
4.271841666666667,4.244469
3.5203875,3.5470335
4.9812,5.2471824
3.9362,3.963092
6.324200000000001,5.7261066
3.5467538461538464,3.4816434
3.389657142857143,3.418736
3.6781,3.6638384
3.149657142857144,3.0857985
4.908849999999998,5.114047
2.89778,2.7509398
2.746366666666667,2.8113625
3.4045181818181818,3.3643656
4.1776,4.0244637
4.5245000000000015,4.798394
3.9343,3.8995178
2.2431500000000004,2.194179
5.779233333333334,5.5754023
2.1377666666666664,2.0769243
3.713471428571428,3.6434925
2.4491555555555555,2.4108295
3.739233333333333,3.7779531
2.5906583333333333,2.4159303
4.1789,3.9813573
4.163375,4.33354
5.2602,5.18866
4.802175,4.7585382
3.2079428571428568,2.9974487
4.25625,4.3201575
2.6617818181818182,2.6110954
5.816949999999999,5.761906
3.7894294117647056,3.7027931
4.181342857142857,3.9956322
3.1716250000000006,3.0584455
3.654363636363637,3.6169968
3.77645,3.6678388
3.1843142857142857,3.2454424
3.714833333333333,3.8001528
3.937871428571429,4.0885057
5.80965,5.461939
4.75395,4.5799775
4.307640000000001,4.43597
3.843066666666667,3.6831596
3.159257142857143,3.090653
3.4321,3.4944215
5.360366666666667,5.516965
3.96586,4.063783
2.8463,2.643725
4.6142666666666665,4.895531
2.9148333333333336,2.718154
5.654672727272726,5.5792117
2.6208666666666662,3.1067533
2.611166666666666,2.5007184
3.14595,3.1882076
3.954278571428572,3.811106
5.690971428571429,5.596384
4.45515,4.2406588
2.9061,2.9360602
2.46685,2.464557
5.797371428571429,5.402647
2.896390909090909,2.86439
6.236177777777778,6.0681634
3.220966666666667,3.3596084
4.15051,4.147333
2.847683333333334,2.7026706
4.0684818181818185,4.249466
4.686464285714286,4.9759374
3.2870666666666666,3.4622853
4.547033333333332,4.486036
3.7824875,3.597066
2.8891500000000003,2.7665942
5.5732,5.611811
2.9985,3.161268
3.371377777777778,3.6131868
2.932975,3.0338943
3.2372,3.4216313
5.217185714285714,5.1390886
5.8033125000000005,5.8854694
3.793155555555556,3.5914493
3.7652,4.0585265
3.528466666666666,3.3394566
3.479325,3.2420893
3.16810625,3.0599635
5.5909,5.260859
3.2100727272727267,3.1778617
2.6303461538461543,2.5395212
4.399983333333333,4.328284
2.450466666666667,2.7331448
5.373683333333335,5.4342074
2.4662875,2.293061
5.57346923076923,5.7135267
4.087566666666667,4.078463
2.865611111111111,2.9500914
2.8072285714285714,2.7415206
3.2537666666666665,3.5078485
4.268818181818181,4.253276
3.5335636363636365,3.4623258
3.35658,3.372486
2.86345,2.6869206
3.5911,3.4537802
4.35698,4.0298815
3.5527500000000005,3.5416052
3.01895,3.0694413
2.817816666666667,2.7812142
3.7704,3.7199352
2.8908083333333328,2.8867476
3.2046666666666668,2.9664536
3.7516,3.7458787
5.6119,4.9816146
2.92575,2.567224
5.320033333333333,5.3962197
3.674,3.7085812
2.500672727272727,2.5357113
2.5984,2.4065478
3.1793333333333336,3.16781
3.964438461538462,4.133717
5.39175,5.8556056
2.7721333333333336,3.1743503
2.5060333333333333,2.6976736
2.9539833333333334,2.9582133
3.4227333333333334,3.8596082
2.3543818181818184,2.379883
5.057799999999999,5.142898
2.4766,2.3372166
5.1638,5.753596
3.5660833333333333,3.4290175
3.1459666666666664,3.1792128
4.002775,3.9937997
2.906385714285715,3.19861
4.567857142857143,4.4271626
5.125399999999999,4.759011
4.849266666666667,4.9128065
3.1331333333333333,3.5385928
3.957566666666666,3.93043
5.81545,5.5987334
2.9558266666666664,2.7966354
3.0698666666666665,3.0409334
2.9143428571428567,2.9355764
2.7601666666666667,2.5083077
4.9963555555555565,4.999925
3.7101500000000005,3.6658483
2.819983333333333,2.859862
5.828244444444445,5.8971086
3.846666666666666,3.661972
4.836081818181818,5.1227946
3.446625,3.7322345
3.3174153846153844,3.1816716
2.352257142857144,2.5990694
5.728999999999999,5.3065257
4.4424,4.358662
3.04646,3.1187541
4.91224,4.8609853
5.332775000000002,5.5866804
3.69005,3.7996907
