REF-0,ML-pred-0
0.2440896857031584,0.25756317
4.547033333333332,4.6017394
3.184314285714286,3.1599069
2.6303461538461543,2.602377
0.7126222140798026,0.7133856
2.3543818181818184,2.3391688
0.5728299538257405,0.52667993
3.2841454545454543,3.2421136
0.5890298832260833,0.6404068
0.370910788914711,0.34235376
2.819983333333333,2.816298
3.937871428571429,3.9719927
3.3565800000000006,3.32724
0.31367664251679,0.34153143
3.7824875000000002,3.6895256
0.5564817864644509,0.64919525
0.4144245516375689,0.368609
0.2449417890030201,0.2634591
0.4604922928154436,0.41877392
2.5906583333333333,2.540456
0.4186482473389802,0.46475863
0.6155911792740374,0.61627966
0.4483605343818842,0.43398297
0.152804826494453,0.16217254
3.5335636363636365,3.4989731
0.605907319645505,0.53211725
4.023733333333333,4.0175233
3.674,3.957893
0.47381344932568625,0.50084686
0.4018457086636967,0.36107504
0.4798083311768009,0.4561189
0.40684362364742077,0.38696408
3.3315800000000007,3.2913406
0.7656182173032893,0.7598879
0.5227196221047505,0.5488445
3.1716250000000006,3.1785667
2.92575,2.8933043
3.507375,3.480305
3.7651999999999997,3.7905848
0.0731855518528073,0.23244047
0.3135346536630664,0.19793206
3.9542785714285724,3.962176
3.287066666666667,3.2420154
3.4227333333333334,3.3177395
0.7712291024361336,0.7688058
0.3203105026302417,0.3193467
3.7516,3.7240355
0.7281576248771051,0.74464524
0.575889129858247,0.569181
0.4285675964694365,0.43350425
0.5576533912093361,0.7762764
3.793155555555556,3.792004
0.6129841390874051,0.5516394
5.320033333333333,5.3518186
0.1629957054648986,0.1866857
3.2372,3.204404
0.5430709250794656,0.4817535
2.7721333333333336,2.7658155
4.25625,4.2072916
0.4472775089360072,0.47570494
3.8466666666666653,3.770638
3.69005,3.7262077
5.728999999999999,5.253015
0.3607069383568715,0.33797848
2.7686,2.7016528
0.2964243415743345,0.26377988
0.648945197994407,0.59290224
4.836081818181818,5.1645784
4.91224,4.887991
0.45919514370254405,0.43292695
3.9658600000000006,3.9699538
0.3613790802417368,0.39403403
0.7136886038976193,0.6206598
0.2927001292563205,0.28974316
3.713471428571428,3.703282
0.2531846230191188,0.28545234
3.4320999999999997,3.402179
2.86345,2.804535
3.149657142857144,3.1044295
4.295544444444444,4.2406306
0.2093875817607252,0.19221143
2.6883,2.6697452
3.77645,3.9166496
0.2761274041694038,0.23300478
0.5616765926277171,0.58991414
0.3800164860060201,0.39882714
0.2410864278931637,0.20910981
2.6461,2.6102724
0.46917840245831155,0.45071718
4.002775,4.0460515
3.668990909090909,3.6468701
0.6956516513313254,0.63560426
5.5732,5.5809054
0.2447474412532233,0.23915927
0.5337949091177248,0.47224602
5.797371428571429,5.8043156
0.5863985553480551,0.5150129
0.22868763509303341,0.1639476
0.3877711174440529,0.322328
0.05695825957078849,0.13353552
5.6119,5.592683
2.1377666666666664,2.0527356
0.4762138826199842,0.5176303
0.4462389937284835,0.45227683
0.1999599769477691,0.20811164
0.12892081979951,0.10888966
0.2430690418192105,0.25416383
2.7601666666666667,2.9106147
0.3143943005057124,0.3402773
5.3231777777777785,5.388029
0.5364610880576522,0.5321167
0.5530521188735075,0.46817777
0.2739873409484461,0.27486676
5.373683333333335,5.3891854
4.087566666666667,4.0025015
3.528466666666666,3.4048188
0.2917382948441486,0.33581495
0.2746664935274533,0.2332087
3.405966666666667,3.3398752
0.8377895957020872,0.8268179
2.9985,2.998141
0.0482600162315209,0.30691105
2.847683333333334,2.8488727
0.4359593276657673,0.55682266
0.5609299751305862,0.44653285
4.567857142857143,4.4757204
6.1186428571428575,6.096588
4.45515,4.4402046
3.6780999999999997,3.575172
4.75395,4.7268248
3.777066666666666,3.7576776
5.1638,5.1679006
4.066766666666667,4.060878
0.5354428572063815,0.60091305
0.5659438148042185,0.586907
3.654363636363637,3.6093743
0.3369213775744521,0.36040446
5.779233333333334,5.749051
0.3571902660914435,0.348237
4.225242857142858,4.256923
4.01388,3.9925382
3.7894294117647056,3.7484555
3.220966666666667,3.2374308
4.181342857142857,4.1345115
2.5984,2.5952313
3.843066666666667,3.7908769
3.7255,3.6954825
3.7392333333333325,3.7524753
0.141138513524835,0.14482862
4.802175,4.767089
0.4651348406645106,0.45708635
5.1254,5.066769
3.1459666666666664,3.136037
5.828244444444445,5.795156
3.4466249999999996,3.5178037
3.2100727272727267,3.2314577
0.3313431453946196,0.3161426
3.1681062499999997,3.1357734
0.3585165690421821,0.37094253
3.714833333333333,3.6905918
3.14595,3.1206098
4.163375,4.1563888
0.167408016854459,0.18850073
0.41948326247896955,0.34806588
4.908849999999998,4.8590016
0.2831325131453469,0.3291088
2.896390909090909,2.8752587
0.3053676916622176,0.40032873
3.605007692307692,3.6472633
2.942825,2.9166124
5.690971428571429,5.6570168
0.570423040383188,0.5760429
3.9343,3.844067
2.906385714285715,2.8691945
3.01895,3.010595
0.2623140611302921,0.27575374
4.35698,4.3047395
0.2610498726297332,0.25692385
0.5392396313328611,0.48815885
0.3374906686540704,0.32279524
0.42480623818395136,0.37266162
0.3893082384762164,0.3839059
4.686464285714286,4.917269
0.2810588609763681,0.28346127
2.9143428571428567,2.9136424
3.5660833333333337,3.5874677
0.2102774086092668,0.4346317
0.4428671857135253,0.4902958
2.8891500000000003,2.9106333
0.4898126113992109,0.46058708
2.450466666666667,2.4176574
5.57346923076923,5.570168
0.41258035667526116,0.40834385
4.9963555555555565,5.0111847
0.3544572863648634,0.3487836
0.4003945644264195,0.39999852
0.6351909660356745,0.56472623
3.159257142857143,3.122051
0.797446282412385,0.8176697
0.3626790008207859,0.4173383
0.025132515459725297,0.00926208
3.0698666666666665,3.0490391
4.6142666666666665,4.5848618
3.4793250000000002,3.4437764
3.55275,3.54279
2.9539833333333334,2.8987765
5.654672727272726,5.6908746
5.057799999999999,5.2092547
5.38732,5.354468
2.4662875,2.301693
0.3793205948359073,0.5527461
4.30764,4.272035
0.2871366573602193,0.269531
2.500672727272727,2.5488062
0.8350335342567587,0.80161643
0.1349376399180994,0.20355655
2.9558266666666664,2.934763
0.1451690221775984,0.32975394
0.5613182017682695,0.56343347
0.41879381902929613,0.30330175
3.7704,3.832151
2.817816666666667,2.8092885
3.71015,3.7331018
0.2141255317175729,0.13998215
0.3175105600043654,0.36176336
0.2542633542871117,0.2827775
4.1789,4.238028
4.17995,4.1873703
5.332775000000002,5.330342
0.133094057325029,0.14999662
2.6617818181818182,2.6389644
3.5911,3.5805564
6.236177777777778,6.147885
2.8463,2.8252046
4.268818181818181,4.206746
6.198600000000001,6.1770797
4.849266666666667,4.7769446
2.4766,2.4501607
3.72055,3.722184
4.4424,4.4388065
5.6831,5.6556406
0.39566425581967013,0.5224939
2.5816666666666666,2.5628195
5.2602,5.223514
0.3039148441586887,0.27885455
0.6212208565598872,0.630274
0.2660943989765036,0.24501747
0.7059301367699213,0.6735778
0.3788252789142305,0.40476263
0.0,0.018667025
0.40352269895438164,0.43479532
0.1954101327976619,0.2378143
0.5203632040288233,0.55020225
0.4315313830666647,0.4188689
0.3347670384013336,0.3979935
0.4396008454647617,0.42522734
0.5143347774877114,0.48670098
0.1807722792477996,0.079756945
3.3174153846153844,3.3183029
0.4811455680896455,0.4912755
4.925366666666667,4.9135976
2.9061,2.932529
0.3037241462248267,0.3021377
