REF-0,REF-1,ML-pred-0,ML-pred-1
4.547033333333332,0.0569582595707885,4.6519704,0.032901607
5.39175,0.6732363663677117,5.6830573,0.34597325
3.04646,0.3847493591071119,2.9202735,0.3596447
4.1789,0.3731755565414219,4.0057597,0.57025737
5.125399999999999,0.459195143702544,4.873183,0.47470823
4.01388,0.7712291024361336,4.005103,0.68481183
3.2100727272727267,0.4265202975027311,3.1468606,0.38086075
3.2841454545454543,0.5576533912093361,3.3399315,0.6461765
5.373683333333335,0.2927001292563205,5.2354097,0.31593767
2.611166666666666,0.4795275828006838,2.84948,0.3272249
4.6142666666666665,0.2440896857031584,4.6879144,0.28940845
3.846666666666666,0.5021532070328069,3.7589815,0.6328939
5.8033125000000005,0.167408016854459,5.8239627,0.26443693
6.236177777777778,0.1807722792477996,6.1533427,0.23180853
4.066766666666667,0.4396008454647617,3.9504466,0.50783277
4.91224,0.2739873409484461,4.957617,0.22515142
3.7824875,0.4864591024874106,3.6268744,0.5857384
4.4424,0.1561918371746742,4.428483,0.18434773
5.6119,0.141138513524835,5.367793,0.29777673
2.92575,0.4136907258649468,2.6773925,0.44354394
5.217185714285714,0.47522203031345056,5.1617613,0.41414165
3.6689909090909087,0.4876604258181002,3.6340547,0.4503844
2.64405,0.3760509367093771,2.7421737,0.38995034
2.3543818181818184,0.5613182017682695,2.2452989,0.5875859
4.5245000000000015,0.1629957054648986,4.807398,0.25476724
5.332775000000002,0.6129841390874052,5.2537994,0.4845563
2.6883,0.4898126113992109,2.5569243,0.42069358
4.802175,0.3544572863648634,4.841618,0.24938445
3.33158,0.5609299751305862,3.3607647,0.49784234
2.4662875,0.5203632040288233,2.420887,0.5954108
2.8114166666666667,0.31367664251679,2.823507,0.34976318
4.17995,0.5676303594770102,4.08284,0.591693
4.188300000000001,0.32071970628572255,4.539011,0.22668594
5.5732,0.2102774086092668,5.561679,0.2951395
4.9963555555555565,0.12892081979951,4.877781,0.32599008
3.2372,0.4472775089360072,3.2006443,0.57192916
4.25625,0.570423040383188,4.3848147,0.6044844
2.819983333333333,0.3793205948359073,2.801751,0.49894363
3.4045181818181818,0.3626790008207859,3.2328794,0.4470943
4.35698,0.4762138826199842,4.069256,0.51962155
3.159257142857143,0.46830228434613624,3.0105631,0.48411566
2.7686,0.3313431453946196,2.5248182,0.36150864
6.324200000000001,0.0,6.086284,0.054948244
5.360366666666667,0.2746664935274533,5.4163103,0.2868649
3.3174153846153844,0.4285675964694365,3.210585,0.46308666
2.6617818181818182,0.4551355574291725,2.708044,0.483587
3.9343,0.6696911974932925,3.8213158,0.58446693
3.389657142857143,0.5530521188735075,3.4101858,0.56177026
2.9558266666666664,0.3889826574662729,2.776862,0.5234914
2.2431500000000004,0.6059701073485391,2.462863,0.6148981
3.9362,0.648945197994407,3.9937432,0.64103353
3.16810625,0.6212208565598872,3.0588434,0.62101066
3.674,0.7281576248771051,3.6876554,0.7488049
3.446625,0.0482600162315209,3.6093245,0.18892758
2.746366666666667,0.7656182173032894,2.991298,0.6353807
5.81545,0.1451690221775984,5.805959,0.20690961
3.1843142857142857,0.4738134493256863,3.3920457,0.4980548
3.96586,0.4807907216242843,3.9763281,0.5939606
4.836081818181818,0.4196153186388262,4.772784,0.4649385
3.4321,0.6155911792740375,3.4366963,0.5530032
2.6461,0.6956516513313254,2.599585,0.6904443
3.739233333333333,0.4248062381839513,3.728075,0.4240396
5.797371428571429,0.3135346536630664,5.599447,0.20064396
2.932975,0.2660943989765036,2.9263008,0.2247317
2.4491555555555555,0.4645970515164488,2.4059563,0.41314143
4.002775,0.4018457086636967,3.9649303,0.39612105
5.057799999999999,0.1349376399180994,5.1596885,0.20914179
2.9148333333333336,0.2810588609763681,2.9991548,0.28122452
3.1459666666666664,0.2542633542871117,3.1084015,0.22791237
2.7601666666666667,0.4696825452721587,2.4755244,0.5335795
4.163375,0.2280206039666884,4.382482,0.10308164
2.86345,0.3932923776094756,2.8091824,0.4086062
2.9061,0.33476703840133365,2.910617,0.38593748
3.5911,0.4798083311768009,3.4958746,0.46006918
4.087566666666667,0.5564817864644509,4.0912337,0.53953815
3.90713,0.4144245516375689,3.840258,0.34053645
2.022366666666666,0.5354428572063815,2.259367,0.5570219
4.307640000000001,0.3053676916622176,4.4732103,0.35059023
2.6303461538461543,0.4694574024257235,2.576826,0.41675496
3.479325,0.48242967967708345,3.397709,0.563539
3.964438461538462,0.5072964526757858,4.142373,0.50218886
3.793155555555556,0.3585165690421821,3.6070848,0.42949507
4.0684818181818185,0.3613790802417368,4.3199816,0.3011666
4.567857142857143,0.3571902660914435,4.480482,0.35507962
4.15051,0.575889129858247,3.9610386,0.6079948
2.865611111111111,0.2632126157901842,2.7239168,0.41324568
5.1638,0.3805093008061693,5.3135405,0.4306007
3.2079428571428568,0.3143943005057124,3.0471065,0.30912104
2.5906583333333333,0.4359593276657673,2.800247,0.5232064
4.2422,0.7126222140798026,4.2646265,0.6944234
3.371377777777778,0.3788252789142305,3.5622087,0.33244464
3.1793333333333336,0.5890298832260833,3.1150842,0.58732486
5.816949999999999,0.2430690418192105,5.9686837,0.22339684
2.1377666666666664,0.9034316594703404,2.0519035,0.8387717
3.7101500000000005,0.5364610880576522,3.6589358,0.59879714
4.268818181818181,0.3800164860060201,4.3205233,0.3654761
5.320033333333333,0.3039148441586887,5.4116006,0.26526523
2.817816666666667,0.46112022474260095,2.8681333,0.47426254
3.6781,0.4651348406645106,3.4191933,0.7213315
2.9143428571428567,0.5653321733197892,3.0205684,0.63982207
5.525919999999999,0.30372414622482663,5.4050612,0.32211554
4.181342857142857,0.4462389937284835,4.0085664,0.49343
3.7894294117647056,0.5616765926277171,3.703863,0.5614495
4.41,0.249556877284518,4.6037164,0.36540037
4.849266666666667,0.3369213775744521,4.9729905,0.25999224
3.7770666666666655,0.4691784024583115,3.584486,0.5428321
2.4766,0.8265048880678203,2.5227466,0.5738757
3.35658,0.3988160879402936,3.3764634,0.5189674
2.896390909090909,0.3203791268311513,3.0842543,0.3937842
5.38732,0.3049959294810343,5.277768,0.20283692
3.957566666666666,0.2141255317175729,3.9073803,0.15515307
3.937871428571429,0.5863985553480551,4.0806885,0.5458997
3.5467538461538464,0.4811455680896455,3.4468515,0.53010756
2.9539833333333334,0.5659438148042185,2.8862598,0.56549215
3.5335636363636365,0.5025367792962566,3.4798648,0.5310297
3.220966666666667,0.45173893271815013,3.3410702,0.5719968
5.2602,0.2871366573602193,5.2541533,0.25410205
5.5909,0.33749066865407035,5.415459,0.17488092
5.7499,0.152804826494453,5.5090547,0.40427127
2.89778,0.4315313830666647,2.8608367,0.48266605
3.1716250000000006,0.5954198230507766,3.2272775,0.5631047
4.908849999999998,0.5337949091177248,5.047021,0.53819263
3.7652,0.605907319645505,3.9531896,0.5316131
3.69005,0.3750587192122625,3.6733043,0.40195924
