REF-0,REF-1,ML-pred-0,ML-pred-1
3.446625,0.0482600162315209,3.4451835,0.051031962
3.713471428571428,0.1999599769477691,3.7120647,0.20252426
5.9416,0.2831325131453469,5.940805,0.28438982
5.80965,0.0731855518528073,5.8089504,0.07529787
5.525919999999999,0.30372414622482663,5.524837,0.30555862
2.6208666666666662,0.6351909660356745,2.619028,0.6372373
3.5467538461538464,0.4811455680896455,3.5447798,0.48295
6.1186428571428575,0.4221718246446696,6.117753,0.42324534
3.9362,0.648945197994407,3.9346924,0.65090036
3.90713,0.4144245516375689,3.7845922,0.49528956
4.225242857142858,0.4483605343818842,4.2232027,0.44997138
3.69005,0.3750587192122625,3.6882691,0.37711823
5.797371428571429,0.3135346536630664,5.8372207,0.3281708
3.1331333333333333,0.5227196221047505,2.954032,0.52034706
5.125399999999999,0.459195143702544,5.12384,0.4606074
2.9148333333333336,0.2810588609763681,2.9137018,0.28351036
