REF-0,ML-pred-0
0.64592523638576,0.56777596
3.9542785714285724,3.9173284
0.4186482473389802,0.44637904
0.4604922928154436,0.31982484
3.90713,3.906157
4.908849999999998,4.9551864
0.2410864278931637,0.30430555
2.6617818181818182,2.539202
0.41948326247896955,0.31168005
5.7499,5.7508774
0.2964243415743345,0.43355796
0.2947828186679445,0.3075924
2.9148333333333336,2.9078534
0.5143347774877114,0.43403426
3.654363636363637,3.5489798
3.7255,3.7603397
0.3175105600043654,0.3895432
4.023733333333333,4.059947
0.4315313830666647,0.45369604
5.728999999999999,5.775212
0.3203791268311513,0.3988494
3.4793250000000002,3.5195377
2.6303461538461543,2.6323273
0.4462389937284835,0.42087996
3.674,3.645857
2.932975,3.0061114
0.3932923776094756,0.39680028
3.5911,3.55707
0.40352269895438164,0.40348023
2.611166666666666,2.6076155
0.2102774086092668,0.3339807
0.1561918371746742,0.21408142
0.2660943989765036,0.24985696
5.797371428571429,5.779398
0.3760509367093771,0.32758704
0.2430690418192105,0.39972034
0.47381344932568625,0.381621
5.6119,5.6519694
3.220966666666667,3.2434351
3.77645,4.081432
4.1776,4.1542664
5.779233333333334,5.8853817
4.01388,3.9780245
0.6696911974932925,0.7769642
0.797446282412385,0.74751294
0.3846962705114964,0.33102164
4.9963555555555565,4.9049244
3.605007692307692,3.5946426
3.4227333333333334,3.413009
0.2610498726297332,0.23951925
2.8463,2.8424065
0.343260547300929,0.40091905
0.39566425581967013,0.41962358
0.2664515215444141,0.28815827
6.236177777777778,6.210707
0.3203105026302417,0.3016782
0.1999599769477691,0.20346195
6.3242,6.377382
0.025132515459725297,0.033244878
4.25625,4.1930733
5.39175,5.37149
3.14595,3.141364
4.188300000000001,4.181134
4.002775,4.036759
0.3135346536630664,0.24817124
2.3543818181818184,2.1604514
2.984866666666667,2.9760177
4.686464285714286,4.744845
0.4285675964694365,0.40053362
0.5364610880576522,0.5619364
0.42480623818395136,0.31754637
3.9343,3.7860637
3.668990909090909,3.6121118
4.0684818181818185,4.011671
0.2440896857031584,0.24815747
2.9143428571428567,3.0579484
0.4396008454647617,0.4954898
0.5863985553480551,0.5059333
0.4483605343818842,0.50635076
0.3179584024155781,0.316712
3.0698666666666665,3.0391753
0.7059301367699213,0.64470047
3.184314285714286,3.2375424
0.3889826574662729,0.4326133
4.181342857142857,4.110264
4.268818181818181,4.17634
0.4898126113992109,0.4590874
5.057799999999999,5.040563
0.4766765948849504,0.47042385
3.72055,3.9379232
2.8114166666666667,2.7391188
0.5613182017682695,0.5346898
4.45515,4.440571
0.5227196221047505,0.38922843
3.507375,3.4719927
5.2602,5.3099813
3.1459666666666664,3.1108437
0.0,0.14011407
4.4424,4.4347258
3.9362,3.8891675
0.2917382948441486,0.31574982
0.4762138826199842,0.55161756
4.2422,4.252844
3.5335636363636365,3.4775407
0.7126222140798026,0.61654466
2.0223666666666658,1.9920404
6.198600000000001,6.300054
4.91224,4.909412
3.3174153846153844,3.267579
4.295544444444444,4.1605496
0.3731755565414219,0.4858551
4.9812,4.8156185
4.35698,4.1920776
0.5653321733197892,0.57134795
0.5354428572063815,0.49514887
3.55275,3.5072381
2.8891500000000003,2.836322
0.1954101327976619,0.10026727
2.4662875,2.3620448
2.817816666666667,2.795447
5.1638,5.174183
0.3585165690421821,0.38508254
0.0731855518528073,0.20554836
2.942825,2.8973916
3.546753846153847,3.4548492
2.2431500000000004,2.128452
0.2632126157901842,0.16513953
6.1186428571428575,6.165456
0.4428671857135253,0.5991427
0.48645910248741053,0.5893606
5.5732,5.5656524
0.8265048880678203,0.7731965
2.847683333333334,2.7812977
4.849266666666667,4.853896
0.6732363663677117,0.59267926
3.957566666666666,4.005863
0.3793205948359073,0.4256676
5.9416,5.971239
0.3369213775744521,0.30322012
0.3374906686540704,0.23178534
0.6351909660356745,0.53969663
3.04646,2.9664395
0.2623140611302921,0.37190846
0.4472775089360072,0.38869262
5.6831,5.688413
0.3613790802417368,0.43601495
0.2099798220464686,0.2951413
2.9061,2.8510427
0.5890298832260833,0.61815476
0.3039148441586887,0.3632299
4.6142666666666665,4.6771064
0.3037241462248267,0.32241678
3.714833333333333,3.761782
2.92575,2.7934132
0.4196153186388262,0.4214009
0.1451690221775984,0.17247765
0.370910788914711,0.37679318
2.746366666666667,2.739996
0.47952758280068386,0.4470125
0.41258035667526116,0.440518
0.4359593276657673,0.56413066
5.5909,5.6484
4.41,3.8116715
0.4018457086636967,0.40450403
0.6155911792740374,0.50405866
0.3750587192122625,0.35408014
0.6956516513313254,0.5255709
3.7824875000000002,3.7020042
2.5060333333333333,2.4473023
0.4517389327181502,0.42351598
4.925366666666667,4.579089
4.547033333333332,4.484543
0.3847493591071119,0.3411528
0.4144245516375689,0.4693614
0.3049959294810343,0.28743452
3.7516,3.7097478
4.399983333333333,4.4017267
2.46685,2.4719346
0.2093875817607252,0.23710638
3.2046666666666668,3.1528094
2.86345,2.8050003
0.1807722792477996,0.253811
5.525919999999998,5.5767117
0.7281576248771051,0.74325264
0.3544572863648634,0.3122189
0.2393710765896589,0.22046359
0.2772394632803924,0.32448003
0.5659438148042185,0.5677426
0.8377895957020872,0.74997383
0.167408016854459,0.18621527
0.4696825452721587,0.49203598
2.865611111111111,2.8418245
0.4169432335462466,0.45471156
0.7136886038976193,0.49775586
0.5609299751305862,0.40645137
3.793155555555556,3.6960087
2.906385714285715,2.9323382
3.7392333333333325,3.7280493
0.3571902660914435,0.34688225
0.5021532070328069,0.5692404
0.3663831625678052,0.37763095
0.4651348406645106,0.6562461
2.6208666666666662,2.7149534
5.332775000000002,5.4559283
0.3626790008207859,0.4278153
0.4611202247426009,0.51205665
2.9985,3.0470197
0.4752220303134506,0.26334393
2.64405,2.8601203
2.7721333333333336,2.793904
0.5676303594770102,0.58943444
0.249556877284518,0.2247239
0.0482600162315209,0.2454732
0.3607069383568715,0.33045545
0.48242967967708345,0.6124589
0.8350335342567587,0.8624044
2.4766,2.582793
0.7712291024361336,0.63053423
2.500672727272727,2.5035434
3.9644384615384616,4.0151544
0.1349376399180994,0.17536736
2.6883,2.7342243
0.2746664935274533,0.18024133
2.5984,2.5993533
3.2841454545454543,3.3382926
0.2542633542871117,0.30138135
0.133094057325029,0.067768
0.5337949091177248,0.5028581
0.45919514370254405,0.48456216
0.5430709250794656,0.5125408
3.1331333333333333,3.0984259
2.9539833333333334,2.9343996
4.75395,5.421865
0.3877711174440529,0.21543469
2.1377666666666664,2.1693492
0.6504360591172662,0.6515659
0.6129841390874051,0.5345043
4.066766666666667,3.9937599
2.7601666666666667,2.7664344
3.5203875,3.531719
0.9034316594703405,0.9357113
3.7704,3.7768886
2.89778,2.863699
0.1629957054648986,0.23638736
0.46917840245831155,0.41599768
0.4054625301224929,0.43153676
4.087566666666667,4.0975194
3.3315800000000007,3.3762116
0.3805093008061693,0.3351996
0.41159918205296125,0.50568295
3.6780999999999997,3.582596
0.05695825957078849,0.24711728
0.22868763509303341,0.24973069
0.2447474412532233,0.22645712
3.3713777777777785,3.327967
2.352257142857144,2.3331103
3.71015,3.7196252
0.12892081979951,0.3080178
0.2739873409484461,0.21740878
0.3347670384013336,0.31755993
0.5530521188735075,0.436956
3.01895,3.0083945
4.271841666666667,4.376265
3.8466666666666653,3.8191879
3.159257142857143,3.124961
3.1681062499999997,3.152047
0.1969974372365736,0.2661098
0.5728299538257405,0.57767844
0.2141255317175729,0.21038918
0.6059701073485391,0.5039375
0.4551355574291725,0.5089445
3.4045181818181813,3.3820517
3.69005,3.6681592
0.3207197062857226,0.23751368
2.819983333333333,2.7778645
5.81545,5.782432
0.5072964526757858,0.50068116
2.5906583333333333,2.6935682
0.4136907258649468,0.30968297
4.1789,4.2051034
5.360366666666667,5.5101094
5.320033333333333,5.3327227
3.843066666666667,3.8178418
3.2100727272727267,3.1811817
5.1254,5.17106
5.80965,5.7761536
0.3800164860060201,0.34654638
0.2280206039666884,0.19432802
0.2761274041694038,0.26125258
3.777066666666666,3.739674
0.5564817864644509,0.5224104
0.4221718246446696,0.19508946
3.3896571428571427,3.3714359
5.57346923076923,5.603981
0.40684362364742077,0.30008426
4.802175,4.8572745
4.30764,4.3005037
4.567857142857143,4.5167723
0.31367664251679,0.44124702
0.2531846230191188,0.24361484
0.6212208565598872,0.5801492
0.4683022843461363,0.5678947
4.5245000000000015,4.6566434
3.405966666666667,3.308197
5.816949999999999,5.86175
0.2927001292563205,0.26866817
0.3678245097869363,0.44581774
0.4265202975027312,0.53443724
3.9658600000000006,3.9271433
4.15051,4.243423
0.2871366573602193,0.033020213
0.2831325131453469,0.14765236
0.5954198230507766,0.57903194
0.3313431453946196,0.32696602
2.7686,2.6658034
3.287066666666667,3.2705667
0.3893082384762164,0.4428485
2.450466666666667,2.489874
1.1665140569234471,1.1221681
2.5816666666666666,2.5012174
5.828244444444445,5.8459063
0.39881608794029355,0.4310207
3.3565800000000006,3.3148189
0.4694574024257235,0.42769223
0.5576533912093361,0.5023362
0.5392396313328611,0.403265
3.937871428571429,4.0032783
0.3788252789142305,0.4413243
0.46459705151644876,0.53500587
3.5660833333333337,3.528951
3.7651999999999997,3.8889956
3.7894294117647056,3.7183442
