id_std,New_Tm,md_New_Tm
1,5.0,23.618878483772278
2,-66.0,-77.43392592668533
3,-65.0,-72.82372337579727
5,198.5,233.47680568695068
6,-5.0,-19.71050262451172
7,92.5,78.6292108297348
9,119.5,102.57712638378143
10,103.5,47.832836985588074
11,100.0,119.75329351425171
12,30.5,-1.7656036615371704
13,92.5,124.28108644485474
14,99.0,83.93496298789978
15,141.0,145.75194454193115
17,118.5,125.10145902633667
18,35.5,73.3469762802124
20,171.5,125.38811254501343
22,44.0,38.77024483680725
23,177.0,147.30119967460632
24,184.0,132.53857612609863
25,100.5,131.75106287002563
26,48.0,15.763637900352478
27,43.5,97.58064711093903
30,126.0,97.76093244552612
31,238.0,199.54860496520996
32,-49.0,-48.93902772665024
33,-57.0,-89.10860580205917
35,25.5,-56.79888200759888
36,-24.0,-12.65427279472351
37,143.5,122.21584844589233
39,-45.0,9.233924865722656
40,25.0,70.38952267169952
42,286.5,161.98680305480957
43,-33.0,-49.07419681549072
45,252.0,199.0660367012024
47,237.5,143.4982717037201
51,90.5,52.6440007686615
52,77.5,57.103021025657654
53,-10.5,-14.681621313095093
54,27.0,32.0885329246521
55,197.0,167.1305286884308
56,-130.0,-104.5061149597168
57,230.5,206.37935972213745
59,-60.0,1.3599681854248047
60,101.5,89.77237641811371
61,126.0,135.00106573104858
62,14.0,12.173201322555542
65,140.5,243.65535736083984
66,-78.08,-74.31501740217209
68,180.0,186.79592037200928
71,63.5,37.36443078517914
72,-4.0,15.550313591957092
73,-94.0,-88.17112696170807
74,39.0,77.45689070224762
75,51.5,-4.783778429031372
76,4.0,95.9603328704834
79,170.5,136.89521312713623
80,245.0,246.21655559539795
81,137.0,104.81657433509827
82,118.5,128.20656728744507
83,60.0,74.64392340183258
84,8.0,3.1239031553268433
85,56.0,85.51268422603607
86,81.0,126.96300840377808
87,13.0,-54.4714390039444
91,156.5,153.52448153495789
92,-34.0,-7.72155237197876
93,260.0,186.74633741378784
94,241.5,138.66870212554932
95,287.0,220.35032176971436
97,12.0,-9.423051357269287
99,73.0,50.82605695724487
100,127.0,168.5503716468811
101,157.0,105.23105585575104
102,-105.5,-113.1577940583229
103,52.0,24.73086941242218
104,30.0,45.2852920293808
106,116.5,130.0513277053833
107,-42.5,-27.728602647781372
108,3.0,54.365081429481506
112,233.0,241.5387725830078
113,-16.0,-61.139742612838745
114,175.0,143.0293893814087
116,185.0,148.36452221870422
118,101.0,117.81165361404419
119,69.0,64.31149470806122
120,175.5,198.06294536590576
121,-82.0,-76.97563469409943
122,154.0,168.8723669052124
123,-40.0,-25.82805323600769
124,46.0,110.8534791469574
125,-30.0,-1.2551409006118774
126,32.0,1.8805729150772095
127,143.5,168.67410039901733
128,-51.0,-14.667216777801514
129,22.0,42.56822431087494
132,120.0,186.78024196624756
133,71.5,77.88128554821014
134,135.0,142.24742889404297
135,127.5,131.6230878829956
137,212.5,191.9032917022705
138,207.5,101.5700501203537
141,204.0,167.35613441467285
142,30.0,20.286123037338257
143,-75.0,-18.130347967147827
145,180.0,200.47369623184204
146,88.0,52.634936690330505
147,208.0,198.67505645751953
148,-13.0,-35.809775590896606
152,128.5,-32.28759723901749
154,15.0,3.2998279333114624
155,253.5,199.4853687286377
156,202.5,227.85080575942993
157,-85.0,-87.38127827644348
158,123.0,156.8021502494812
159,111.5,45.448968052864075
162,9.5,-3.4203450679779053
163,180.0,171.3943691253662
164,321.0,238.43412160873413
167,-16.0,-26.965325593948364
168,245.0,198.8146595954895
169,41.0,82.11231565475464
170,137.0,152.99380016326904
171,5.5,6.88304591178894
173,123.5,144.60895609855652
174,231.5,198.89318227767944
175,-20.0,-19.31588041782379
177,77.5,61.617764949798584
178,-67.0,-69.00982868671417
179,47.0,33.06165564060211
181,141.0,67.584263920784
182,80.0,98.66797721385956
183,-141.0,-107.11335626244545
185,67.0,85.50773572921753
186,82.5,69.98497080802917
187,50.0,51.356330037117004
188,53.0,-8.633349657058716
190,175.0,202.0500946044922
191,-40.0,-11.832985639572144
192,120.5,100.72171771526337
193,4.0,77.53493976593018
194,15.0,-18.63244891166687
195,24.0,12.022133350372314
196,117.0,81.7582939863205
197,119.0,133.21715712547302
198,-48.0,-37.784568786621094
199,113.0,101.16767036914825
200,35.0,43.23279273509979
202,138.0,182.82222843170166
203,100.5,153.4294638633728
205,115.5,104.49995219707489
206,179.0,180.63776922225952
208,44.0,80.59146130084991
209,129.0,159.51993656158447
212,191.5,186.681010723114
213,160.0,138.87118220329285
214,71.0,92.47092401981354
215,60.0,59.086241364479065
216,-35.0,-47.352283239364624
217,62.5,119.22225284576416
218,94.5,49.28614354133606
219,149.5,153.5584840774536
222,73.5,117.12343692779541
223,149.5,118.12685489654541
226,128.5,100.07777619361877
227,-91.0,-103.03070348501205
229,-75.0,-68.01905143260956
230,97.0,85.70422208309174
232,186.0,181.60623741149902
234,14.0,63.91358983516693
235,72.5,152.19612860679626
236,149.0,159.9516806602478
239,119.0,152.94055891036987
240,-148.0,-126.23085299134254
241,99.5,125.22290134429932
242,95.0,96.42477297782898
244,68.0,136.59680080413818
245,93.5,153.3146848678589
247,86.0,105.35733234882355
248,117.5,102.24601805210114
249,31.5,102.89598596096039
250,231.0,189.92813920974731
251,32.0,90.98701190948486
252,40.0,28.48372447490692
253,83.0,113.30290341377258
254,37.0,79.96651351451874
255,-110.0,-113.63436043262482
256,197.5,136.25834321975708
257,133.0,129.32881450653076
258,144.5,87.53021740913391
259,38.0,93.55214607715607
260,284.0,196.81768798828125
261,85.5,117.7849349975586
262,242.5,191.46704006195068
264,-52.6,-66.19795560836792
265,4.0,53.37180542945862
266,-63.0,11.863144516944885
267,108.0,147.82175540924072
268,101.0,98.51312029361725
269,166.0,112.24114871025085
270,33.0,2.9720349311828613
272,220.0,239.06687593460083
274,76.0,90.39066088199615
276,152.0,186.7155032157898
277,-34.0,-6.173015832901001
278,58.0,37.50571608543396
279,69.5,78.2181099653244
281,218.5,191.97488975524902
282,102.75,192.68466424942017
283,230.0,132.9590187072754
284,78.0,119.6048059463501
285,49.5,87.37746727466583
286,212.5,173.18719482421875
287,129.5,151.2536277770996
288,115.5,78.82267582416534
289,240.5,166.04875135421753
292,202.5,175.65948343276978
293,149.5,138.35833501815796
294,29.0,47.038235783576965
295,34.0,43.76902687549591
296,53.5,61.43419694900513
297,111.5,109.42063617706299
298,115.0,149.8935260772705
299,74.5,7.573663353919983
300,96.5,181.14816665649414
301,136.0,125.14757966995239
303,106.0,160.58188724517822
304,300.0,182.77251482009888
308,270.0,240.828932762146
310,204.0,189.97602367401123
311,60.5,136.31099653244019
312,26.0,77.59789836406708
313,190.0,244.626699924469
315,-2.0,-17.794078826904297
316,-4.0,17.284753561019897
317,26.5,71.25049579143524
319,164.0,147.48904657363892
320,58.0,76.88680100440979
323,49.5,48.48117172718048
324,18.0,-28.000720977783203
325,100.0,153.57363986968994
329,30.0,89.51489126682281
330,263.0,225.25955724716187
331,130.5,123.51891994476318
332,-80.0,15.650769710540771
334,77.5,113.97162008285522
335,-18.0,66.23734188079834
336,63.0,34.336750984191895
337,183.5,165.92319345474243
338,155.0,192.69635772705078
339,32.5,37.680187344551086
340,142.5,170.7476348876953
341,144.5,65.92452502250671
343,-5.0,-30.431772112846375
345,76.0,81.57243955135345
346,-53.0,-36.71420729160309
348,86.5,151.08109998703003
350,157.0,83.8506098985672
352,77.0,68.30298817157745
353,47.0,56.76729083061218
355,-5.0,-22.32837176322937
356,33.0,38.96153771877289
357,272.0,177.40422868728638
360,71.0,117.25186920166016
361,69.5,110.68738603591919
362,-112.0,-111.08119738101959
363,120.5,126.17908811569214
364,182.0,182.93890190124512
365,5.5,41.749550223350525
367,291.0,244.5675139427185
368,34.5,-14.53283977508545
369,172.5,126.73593282699585
370,167.0,159.84640669822693
371,123.0,149.57518911361694
372,300.0,221.05245304107666
373,189.0,234.61231422424316
374,-24.0,-19.48230016231537
375,189.5,142.01222014427185
376,133.0,120.39963579177856
377,-51.0,5.773717045783997
378,134.0,56.86554217338562
379,168.0,189.39879703521729
380,166.0,172.87499856948853
383,56.0,75.30973303318024
384,55.5,74.72443854808807
385,154.0,114.66970109939575
386,47.5,-32.24019455909729
387,-51.0,11.031094789505005
389,87.0,95.2184829711914
390,111.5,121.9503607749939
391,162.5,138.76923990249634
392,36.0,13.06899356842041
393,195.0,138.3112998008728
394,39.0,104.77919113636017
395,114.0,166.3977918624878
396,54.0,130.18629264831543
397,181.0,109.12712335586548
398,122.0,100.40310311317444
399,105.0,105.03680694103241
402,29.0,59.40563988685608
403,79.0,83.13070976734161
404,45.0,127.72537088394165
406,194.0,209.18194007873535
407,116.5,71.74510049819946
409,248.0,208.99072885513306
410,170.5,179.21737098693848
411,-80.0,-28.806607365608215
412,48.0,93.23454403877258
414,169.5,179.04066228866577
417,-48.0,-58.53886657953262
418,193.5,177.73484706878662
419,38.0,18.901540160179138
420,106.5,103.1393278837204
422,10.5,49.440200209617615
423,-93.3,-88.74951314926147
424,136.5,163.24316596984863
425,145.5,167.93897914886475
428,10.0,6.028638124465942
429,15.5,59.11222505569458
430,-130.0,-141.07667416334152
432,300.0,206.09806299209595
433,232.0,218.28704357147217
434,194.0,219.56306982040405
436,-37.0,-42.18836349248886
437,166.5,135.03644013404846
438,-3.0,-23.347696781158447
439,13.0,48.43100082874298
440,56.0,95.61695945262909
442,99.0,72.09837090969086
443,-21.0,-19.05465531349182
444,59.5,88.07716512680054
445,90.0,36.53136849403381
446,-12.3,-12.41739821434021
447,40.5,145.07633590698242
448,114.0,93.06304514408112
449,99.0,55.329679012298584
450,96.5,60.99747169017792
452,79.0,119.52576065063477
453,300.0,227.13364934921265
454,24.75,43.46027660369873
455,111.0,145.55602979660034
456,-9.0,-0.16016757488250732
458,76.5,39.74199569225311
460,220.0,308.6250376701355
462,-56.0,-79.48394280672073
463,-9.0,-32.96194016933441
464,83.0,70.23949992656708
465,-129.0,-88.32693928480148
466,110.5,143.85002326965332
473,35.0,36.28012204170227
476,-119.0,-95.83749175071716
477,117.0,173.3458080291748
478,143.0,105.63564038276672
479,-33.0,-19.79062581062317
480,41.0,108.29009246826172
481,120.5,116.23407936096191
482,197.5,167.9768033027649
483,2.0,71.42949092388153
484,90.5,50.71428298950195
486,46.5,57.22211158275604
487,-20.0,-5.863399982452393
489,100.0,19.54590630531311
490,-18.0,19.312036752700806
491,154.0,198.17387008666992
492,29.0,6.252578020095825
496,187.0,154.47351503372192
497,12.0,16.876102447509766
498,154.5,158.7815489768982
499,-6.0,0.6087929010391235
500,-20.0,11.990792870521545
501,119.0,145.27368783950806
502,-52.0,-23.391139030456543
507,2.0,38.246145129203796
509,209.0,127.18374729156494
510,-23.0,5.917386770248413
511,47.0,83.94948184490204
513,203.5,208.3351755142212
515,103.5,73.60423278808594
518,4.0,110.11006140708923
519,185.5,237.1290249824524
520,51.0,54.85418236255646
522,-9.0,-29.57511055469513
523,-8.0,44.23240542411804
527,46.0,26.372610807418823
529,135.5,112.24307584762573
531,131.5,101.01470792293549
532,5.0,25.985419511795044
533,7.5,61.30705487728119
534,183.0,198.71686553955078
536,222.0,193.34537839889526
537,13.5,21.248499512672424
538,110.0,2.180079460144043
539,143.5,209.76478481292725
540,-4.0,-16.78280532360077
542,255.0,250.24002647399902
543,68.0,54.944594502449036
544,152.0,127.02147579193115
545,116.0,67.47010552883148
547,108.5,173.32451152801514
549,-78.0,-108.0810364484787
