REF-0,REF-1,ML-pred-0,ML-pred-1
3.7516,0.2447474412532233,3.6873913,0.25885946
5.779233333333334,0.4194832624789695,5.6941767,0.4157388
5.323177777777778,0.22868763509303341,5.4266925,0.2394553
4.15051,0.575889129858247,4.2688217,0.59873474
2.4662875,0.5203632040288233,2.5306208,0.55953515
2.984866666666667,0.36782450978693637,2.8052697,0.39648885
2.92575,0.4136907258649468,2.494461,0.6777189
2.5984,0.5728299538257405,2.5462353,0.59017456
3.149657142857144,0.6137195989949125,3.134046,0.6094109
6.1186428571428575,0.4221718246446696,5.9955597,0.41786575
3.479325,0.48242967967708345,3.5611153,0.4661895
5.6119,0.141138513524835,5.6145797,0.1519653
4.547033333333332,0.0569582595707885,4.464249,0.14051926
5.81545,0.1451690221775984,5.677142,0.17991324
3.69005,0.3750587192122625,3.664223,0.37241134
3.371377777777778,0.3788252789142305,3.5149136,0.29212576
4.268818181818181,0.3800164860060201,4.196696,0.33380088
2.3543818181818184,0.5613182017682695,2.3487587,0.5401019
4.17995,0.5676303594770102,4.113853,0.54610854
2.8908083333333328,0.4604922928154436,2.8965614,0.40939462
2.89778,0.4315313830666647,2.8803911,0.43128482
5.360366666666667,0.2746664935274533,5.4293704,0.30354774
2.5816666666666666,0.2761274041694038,2.5631354,0.25959158
3.159257142857143,0.46830228434613624,3.1365166,0.4338644
5.2602,0.2871366573602193,5.3126483,0.27612367
3.7894294117647056,0.5616765926277171,3.6965144,0.5498419
4.01388,0.7712291024361336,4.08467,0.7195794
5.373683333333335,0.2927001292563205,5.1673846,0.38342386
3.96586,0.4807907216242843,3.9266448,0.45805722
2.8114166666666667,0.31367664251679,2.7922044,0.37306884
4.25625,0.570423040383188,4.1782594,0.5718055
3.1843142857142857,0.4738134493256863,3.1370683,0.48142177
3.77645,0.40352269895438164,3.5651803,0.43158168
4.9812,0.2610498726297332,5.0907288,0.28375712
4.002775,0.4018457086636967,4.0035505,0.41597447
3.7652,0.605907319645505,3.7399275,0.6005239
3.90713,0.4144245516375689,3.913858,0.38403323
3.5527500000000005,0.4766765948849504,3.4757817,0.45472464
3.04646,0.3847493591071119,3.0066214,0.31775948
2.450466666666667,0.343260547300929,2.4819365,0.36189234
4.41,0.249556877284518,4.383737,0.25570366
2.4766,0.8265048880678203,2.3344328,0.81662834
3.674,0.7281576248771051,3.574295,0.7572415
3.9343,0.6696911974932925,3.9216492,0.6755556
3.2079428571428568,0.3143943005057124,2.9640117,0.4391304
3.843066666666667,0.2623140611302921,3.6951835,0.32589158
2.5906583333333333,0.4359593276657673,2.6966488,0.42053604
3.0698666666666665,0.797446282412385,3.151407,0.79198825
5.5732,0.2102774086092668,5.5423717,0.21250933
4.181342857142857,0.4462389937284835,3.9426227,0.4849824
6.198600000000001,0.2449417890030201,6.216995,0.25162366
3.389657142857143,0.5530521188735075,3.3324292,0.53421795
5.8033125000000005,0.167408016854459,5.9787836,0.1838234
2.86345,0.3932923776094756,2.8613684,0.20138699
3.793155555555556,0.3585165690421821,3.5811615,0.37317398
2.5060333333333333,0.8350335342567587,2.5021648,0.9843479
4.35698,0.4762138826199842,4.264345,0.46550706
3.4321,0.6155911792740375,3.4562786,0.6261333
3.2372,0.4472775089360072,3.1925726,0.43547598
2.022366666666666,0.5354428572063815,2.207598,0.548247
4.686464285714286,0.2093875817607252,4.8609533,0.2385007
3.957566666666666,0.2141255317175729,3.929984,0.21780303
3.2537666666666665,0.8377895957020872,3.3781438,0.67982787
4.399983333333333,0.2099798220464686,4.3639526,0.21030243
2.2431500000000004,0.6059701073485391,2.3057413,0.59286225
2.1377666666666664,0.9034316594703404,2.0280697,0.91323173
2.6208666666666662,0.6351909660356745,2.714641,0.6314058
3.01895,0.4003945644264195,2.9864817,0.40723583
4.1789,0.3731755565414219,4.2149363,0.35570273
3.3174153846153844,0.4285675964694365,3.2589228,0.40786573
2.46685,0.6504360591172662,2.5163,0.6452103
3.1716250000000006,0.5954198230507766,3.1492617,0.5884314
3.33158,0.5609299751305862,3.3232296,0.5586145
5.39175,0.6732363663677117,5.437922,0.64754945
3.713471428571428,0.1999599769477691,3.70567,0.21140046
2.9985,0.5392396313328611,2.8193946,0.38873342
5.525919999999999,0.30372414622482663,5.4666924,0.27858904
2.896390909090909,0.3203791268311513,2.8277829,0.39550436
3.7704,0.7059301367699212,3.726633,0.70832044
2.9061,0.33476703840133365,2.903487,0.3431506
3.1459666666666664,0.2542633542871117,2.9095635,0.48954222
2.8891500000000003,0.3893082384762164,2.8740716,0.39467654
2.847683333333334,0.3179584024155781,2.73361,0.26677006
4.307640000000001,0.3053676916622176,4.348723,0.31684768
5.7499,0.152804826494453,5.6228848,0.4038653
5.654672727272726,0.2947828186679444,5.610914,0.3273701
4.271841666666667,0.36070693835687156,4.33689,0.36722553
5.38732,0.3049959294810343,5.2811713,0.29902864
3.2870666666666666,0.4054625301224929,3.3693037,0.30259603
3.220966666666667,0.45173893271815013,3.2994394,0.46494326
4.925366666666667,0.025132515459725297,4.958916,0.042909548
3.6689909090909087,0.4876604258181002,3.6150737,0.5099874
5.57346923076923,0.2393710765896589,5.5167394,0.22027029
4.567857142857143,0.3571902660914435,4.48267,0.356246
4.75395,0.7968386317191204,4.7456293,0.7862383
5.816949999999999,0.2430690418192105,5.6875706,0.31883413
5.80965,0.0731855518528073,5.824829,0.09214986
3.7101500000000005,0.5364610880576522,3.6874607,0.5479349
5.797371428571429,0.3135346536630664,5.5497503,0.3969944
3.446625,0.0482600162315209,3.595327,0.15174714
4.5245000000000015,0.1629957054648986,4.8212705,0.21661328
5.320033333333333,0.3039148441586887,5.280795,0.28449652
4.066766666666667,0.4396008454647617,3.963402,0.44691056
3.937871428571429,0.5863985553480551,3.9979773,0.5785635
2.6461,0.6956516513313254,2.7138197,0.37996545
4.023733333333333,0.2531846230191188,4.0419445,0.2755469
2.9558266666666664,0.3889826574662729,2.8401444,0.39412767
4.087566666666667,0.5564817864644509,4.054616,0.5585217
3.605007692307692,0.40684362364742077,3.6083212,0.4360633
3.5911,0.4798083311768009,3.6275895,0.49284562
4.2422,0.7126222140798026,4.2906165,0.70290977
3.954278571428572,0.3663831625678052,3.8513954,0.4319267
4.802175,0.3544572863648634,4.7214985,0.36751518
2.6883,0.4898126113992109,2.7427747,0.50534123
5.828244444444445,0.19699743723657362,5.714629,0.21633902
2.942825,0.2960583768448377,2.9035585,0.24715592
4.0684818181818185,0.3613790802417368,4.1161313,0.39934883
3.507375,0.4125803566752612,3.61551,0.43576592
3.5660833333333333,0.5430709250794656,3.602345,0.5780519
3.35658,0.3988160879402936,3.2817051,0.40136832
2.906385714285715,0.133094057325029,3.0076919,0.14442088
3.739233333333333,0.4248062381839513,3.7515128,0.42416793
2.6303461538461543,0.4694574024257235,2.6550336,0.50494385
5.1638,0.3805093008061693,5.2882867,0.38188723
2.64405,0.3760509367093771,2.615483,0.37636682
5.5909,0.33749066865407035,5.474069,0.32769156
3.4059666666666666,0.2664515215444141,3.368463,0.18417548
3.4227333333333334,0.370910788914711,3.4574678,0.32840493
2.500672727272727,0.44286718571352535,2.6203423,0.4610847
3.72055,1.1665140569234471,3.9539502,1.1671628
2.746366666666667,0.7656182173032894,2.6838481,0.74006546
4.45515,0.41879381902929613,4.277613,0.4304152
6.236177777777778,0.1807722792477996,6.0283165,0.1809714
3.4045181818181818,0.3626790008207859,3.3994322,0.3966267
5.125399999999999,0.459195143702544,4.7845025,0.72124237
3.964438461538462,0.5072964526757858,4.0276814,0.5265482
2.7601666666666667,0.4696825452721587,2.7867894,0.17119828
2.7721333333333336,0.3956642558196701,2.7383552,0.4038709
3.1331333333333333,0.5227196221047505,3.0789587,0.5455732
5.9416,0.2831325131453469,5.9292073,0.27210814
3.654363636363637,0.38469627051149635,3.5160298,0.39398596
2.6492142857142857,0.3203105026302417,2.561732,0.3271731
3.5467538461538464,0.4811455680896455,3.4711556,0.48930907
3.2046666666666668,0.7136886038976195,3.0795612,0.69999397
3.7770666666666655,0.4691784024583115,3.8331852,0.45657495
5.332775000000002,0.6129841390874052,5.312577,0.59808314
3.7824875,0.4864591024874106,3.7519987,0.47419965
2.865611111111111,0.2632126157901842,2.8959072,0.2615164
5.690971428571429,0.24108642789316373,5.7317853,0.23518139
4.9963555555555565,0.12892081979951,5.1726117,0.103881374
4.188300000000001,0.32071970628572255,4.1458535,0.30520406
2.932975,0.2660943989765036,2.9203312,0.31830186
2.819983333333333,0.3793205948359073,2.8639421,0.42204985
4.1776,0.4115991820529613,4.2532754,0.44229278
4.91224,0.2739873409484461,4.949668,0.23680446
2.817816666666667,0.46112022474260095,2.8919864,0.42658004
3.528466666666666,0.4186482473389802,3.4060478,0.6076319
2.4491555555555555,0.4645970515164488,2.4776504,0.45101246
3.5203875,0.2917382948441486,3.6637442,0.31954882
2.9148333333333336,0.2810588609763681,2.724174,0.2783582
4.836081818181818,0.4196153186388262,5.0309734,0.40519646
3.846666666666666,0.5021532070328069,3.8871503,0.5062013
4.6142666666666665,0.2440896857031584,4.7480364,0.17822304
5.217185714285714,0.47522203031345056,5.324939,0.5020569
4.849266666666667,0.3369213775744521,4.921188,0.34058067
2.6617818181818182,0.4551355574291725,2.574418,0.4277732
3.7255,0.2772394632803924,3.6571715,0.26594347
4.163375,0.2280206039666884,4.1476254,0.21993962
2.352257142857144,0.3877711174440529,2.517281,0.39902678
3.6781,0.4651348406645106,3.4417353,0.535974
3.1793333333333336,0.5890298832260833,3.2248328,0.5980699
4.295544444444444,0.2964243415743345,4.303483,0.29687184
2.9539833333333334,0.5659438148042185,2.9358175,0.59257066
2.7686,0.3313431453946196,2.7436345,0.30294248
4.225242857142858,0.4483605343818842,4.2552648,0.46299696
3.9362,0.648945197994407,3.9467819,0.6081505
