REF-0,REF-1,ML-pred-0,ML-pred-1
3.2046666666666668,0.7136886038976195,3.204359,0.7131608
3.479325,0.48242967967708345,3.8211322,0.3929383
3.35658,0.3988160879402936,3.3549452,0.39956892
2.2431500000000004,0.6059701073485391,2.2419643,0.6074529
3.33158,0.5609299751305862,3.33249,0.56133044
2.022366666666666,0.5354428572063815,2.0219543,0.53634036
3.5467538461538464,0.4811455680896455,3.5468347,0.48179916
5.8033125000000005,0.167408016854459,5.803028,0.167567
2.896390909090909,0.3203791268311513,2.8952086,0.31986257
5.6831,0.0,5.6828685,0.00026433438
4.15051,0.575889129858247,4.288446,0.32926533
3.5203875,0.2917382948441486,3.5193865,0.29310513
4.399983333333333,0.2099798220464686,4.400334,0.20975493
3.654363636363637,0.38469627051149635,3.6526456,0.3853849
2.6883,0.4898126113992109,2.6868122,0.4901153
3.2841454545454543,0.5576533912093361,3.2839687,0.5590404
3.7516,0.2447474412532233,3.6808608,0.38721338
4.163375,0.2280206039666884,4.161428,0.22869638
2.89778,0.4315313830666647,2.8977146,0.4315764
3.446625,0.0482600162315209,3.4379501,0.1718066
4.0684818181818185,0.3613790802417368,4.0680404,0.36150053
5.7499,0.152804826494453,5.7482243,0.15363297
5.690971428571429,0.24108642789316373,5.6905413,0.2408189
5.360366666666667,0.2746664935274533,5.3600125,0.2742785
5.80965,0.0731855518528073,5.8082814,0.072569564
4.9963555555555565,0.12892081979951,4.994928,0.12999833
2.819983333333333,0.3793205948359073,2.8172317,0.38024676
5.5909,0.33749066865407035,5.591854,0.33759022
3.4045181818181818,0.3626790008207859,3.349024,0.38996485
5.828244444444445,0.19699743723657362,5.8266473,0.19683592
3.96586,0.4807907216242843,4.0073586,0.40180042
2.9061,0.33476703840133365,2.9043107,0.33491233
3.954278571428572,0.3663831625678052,3.7629805,0.462095
2.352257142857144,0.3877711174440529,2.3488812,0.39022338
3.371377777777778,0.3788252789142305,3.3704925,0.37878346
3.1459666666666664,0.2542633542871117,3.144963,0.254845
2.9985,0.5392396313328611,2.9354377,0.6402158
3.2537666666666665,0.8377895957020872,3.2522025,0.83760947
3.528466666666666,0.4186482473389802,3.4863756,0.39401203
4.802175,0.3544572863648634,4.802246,0.35503748
4.01388,0.7712291024361336,4.0127916,0.77136886
5.654672727272726,0.2947828186679444,5.653243,0.29471773
4.45515,0.41879381902929613,4.455491,0.41883636
3.220966666666667,0.45173893271815013,3.2179492,0.45253354
6.324200000000001,0.0,6.3228483,-0.00015323467
5.728999999999999,0.19541013279766203,5.7300987,0.195572
3.149657142857144,0.6137195989949125,3.1482153,0.6136352
4.271841666666667,0.36070693835687156,4.270801,0.360617
