REF-0,REF-1,ML-pred-0,ML-pred-1
3.16810625,0.6212208565598872,3.1693585,0.6006158
4.181342857142857,0.4462389937284835,4.166363,0.4640921
4.9963555555555565,0.12892081979951,5.014654,0.13731037
4.925366666666667,0.025132515459725297,4.9380755,0.021114174
4.307640000000001,0.3053676916622176,4.4506326,0.17946087
2.4491555555555555,0.4645970515164488,2.6775107,0.55012023
5.125399999999999,0.459195143702544,5.11463,0.46529207
4.4424,0.1561918371746742,4.4768944,0.15608528
5.5732,0.2102774086092668,5.557531,0.22704162
5.057799999999999,0.1349376399180994,5.0379086,0.14306578
3.9343,0.6696911974932925,3.8663914,0.6757678
4.836081818181818,0.4196153186388262,4.8568945,0.42440996
4.75395,0.7968386317191204,4.7447996,0.8008882
3.5660833333333333,0.5430709250794656,3.2895277,0.5291902
3.7652,0.605907319645505,3.7324715,0.5823528
4.5245000000000015,0.1629957054648986,5.1808224,0.29026976
3.714833333333333,0.5143347774877114,3.7587461,0.51360965
3.7894294117647056,0.5616765926277171,3.7710054,0.5926904
3.507375,0.4125803566752612,3.526266,0.43135378
3.713471428571428,0.1999599769477691,3.6746683,0.19837613
5.7499,0.152804826494453,5.7377224,0.15423894
3.2841454545454543,0.5576533912093361,3.2108295,0.72319865
3.5467538461538464,0.4811455680896455,3.528351,0.533386
3.446625,0.0482600162315209,3.429254,0.06284785
2.7601666666666667,0.4696825452721587,2.6909156,0.47795945
2.984866666666667,0.36782450978693637,2.8529997,0.52963
2.352257142857144,0.3877711174440529,2.380312,0.39313516
5.5909,0.33749066865407035,5.6058655,0.33589134
2.92575,0.4136907258649468,2.9357982,0.4187414
3.01895,0.4003945644264195,3.0193453,0.4060551
3.0698666666666665,0.797446282412385,2.8892639,0.727218
3.14595,0.6459252363857599,3.0280213,0.60143876
5.360366666666667,0.2746664935274533,5.3669534,0.28008834
3.159257142857143,0.46830228434613624,3.127556,0.48515064
2.8463,0.41694323354624657,2.8129828,0.42265356
3.1331333333333333,0.5227196221047505,3.153011,0.5549082
2.4766,0.8265048880678203,2.4902086,0.82551086
4.17995,0.5676303594770102,4.1816745,0.57450384
4.35698,0.4762138826199842,4.352408,0.48795998
4.188300000000001,0.32071970628572255,4.1797657,0.32849196
2.500672727272727,0.44286718571352535,2.451478,0.4439685
2.8072285714285714,0.3175105600043654,2.8592105,0.3173092
4.01388,0.7712291024361336,4.0295134,0.77840006
3.33158,0.5609299751305862,3.337302,0.53620464
2.3543818181818184,0.5613182017682695,2.3241434,0.5466689
5.690971428571429,0.24108642789316373,5.7080684,0.24058537
3.4059666666666666,0.2664515215444141,2.8534322,0.18497103
2.9061,0.33476703840133365,2.870704,0.34370288
