REF-0,REF-1,ML-pred-0,ML-pred-1
2.450466666666667,0.343260547300929,2.5396926,0.35649034
3.1459666666666664,0.2542633542871117,3.2676919,0.21113987
3.77645,0.40352269895438164,3.683002,0.41107377
2.1377666666666664,0.9034316594703404,1.9766759,1.0371441
4.547033333333332,0.0569582595707885,4.5997057,0.1800816
3.7704,0.7059301367699212,3.8158054,0.6708084
4.91224,0.2739873409484461,4.7706428,0.28587046
4.188300000000001,0.32071970628572255,4.3830543,0.32995734
4.686464285714286,0.2093875817607252,4.836794,0.23373784
3.1716250000000006,0.5954198230507766,3.151271,0.58961344
4.1776,0.4115991820529613,4.1683426,0.3993758
2.8908083333333328,0.4604922928154436,2.9358613,0.45569083
3.2100727272727267,0.4265202975027311,3.1378067,0.43762264
4.802175,0.3544572863648634,4.687118,0.3530209
5.728999999999999,0.19541013279766203,5.850295,0.43280047
3.04646,0.3847493591071119,2.951706,0.3434331
2.8114166666666667,0.31367664251679,2.756251,0.30823463
3.739233333333333,0.4248062381839513,3.7307544,0.4217425
5.57346923076923,0.2393710765896589,5.6451674,0.2542315
4.9812,0.2610498726297332,5.1803827,0.31928796
3.90713,0.4144245516375689,3.829501,0.39793542
3.33158,0.5609299751305862,3.4815612,0.5605817
3.7824875,0.4864591024874106,3.6745613,0.48480695
4.41,0.249556877284518,4.4480505,0.2767299
2.942825,0.2960583768448377,2.978752,0.36035708
2.6303461538461543,0.4694574024257235,2.685651,0.45440266
5.320033333333333,0.3039148441586887,5.2200346,0.34406695
3.6781,0.4651348406645106,3.5455177,0.45696938
4.9963555555555565,0.12892081979951,4.9802833,0.16015409
3.7255,0.2772394632803924,3.7914162,0.29901195
4.5245000000000015,0.1629957054648986,4.6656694,0.17753497
4.002775,0.4018457086636967,4.000841,0.3807298
3.4321,0.6155911792740375,3.5153265,0.59072196
5.7499,0.152804826494453,5.8348007,0.15264815
2.4662875,0.5203632040288233,2.4813995,0.5208801
3.4059666666666666,0.2664515215444141,3.3336852,0.25516072
3.72055,1.1665140569234471,3.7778153,1.1968331
3.2079428571428568,0.3143943005057124,3.1977031,0.31896076
3.2372,0.4472775089360072,3.2765768,0.4762812
5.332775000000002,0.6129841390874052,5.3539257,0.5136463
3.1331333333333333,0.5227196221047505,3.184266,0.47877267
4.225242857142858,0.4483605343818842,4.172642,0.379983
3.7770666666666655,0.4691784024583115,3.812752,0.48060617
5.2602,0.2871366573602193,5.1386046,0.28484333
2.4766,0.8265048880678203,2.2840762,0.81383455
5.6831,0.0,5.649602,0.027417142
3.2870666666666666,0.4054625301224929,3.2800581,0.40156007
2.8463,0.41694323354624657,2.7777433,0.442283
4.163375,0.2280206039666884,4.3269696,0.22135955
5.217185714285714,0.47522203031345056,5.370627,0.46846232
4.6142666666666665,0.2440896857031584,4.5790095,0.27196983
2.3543818181818184,0.5613182017682695,2.2967086,0.5791909
4.925366666666667,0.025132515459725297,5.158621,0.07706125
5.9416,0.2831325131453469,5.936384,0.31583932
2.932975,0.2660943989765036,3.019944,0.20964922
3.654363636363637,0.38469627051149635,3.6380649,0.44976738
2.746366666666667,0.7656182173032894,2.8129904,0.6990022
2.847683333333334,0.3179584024155781,2.7355115,0.34257013
5.057799999999999,0.1349376399180994,5.0278106,0.16144335
2.5984,0.5728299538257405,2.521484,0.55237913
3.843066666666667,0.2623140611302921,3.8287091,0.2707231
3.5911,0.4798083311768009,3.5036974,0.47099403
