id_std,New_Tm,md_New_Tm
219,149.5,158.8883581161499
222,73.5,120.87416887283325
223,149.5,120.34041714668274
226,128.5,97.24927747249603
227,-91.0,-99.13879239559174
229,-75.0,-55.45562642812729
230,97.0,101.57137298583984
232,186.0,184.69622254371643
234,14.0,66.86833238601685
235,72.5,149.45792770385742
236,149.0,146.0803418159485
239,119.0,155.2397644519806
240,-148.0,-108.76391267776489
241,99.5,123.79711365699768
242,95.0,90.94858348369598
244,68.0,128.53094696998596
245,93.5,148.76716327667236
247,86.0,97.48290205001831
248,117.5,109.74762892723083
249,31.5,101.68812811374664
250,231.0,213.23921751976013
251,32.0,93.38541603088379
252,40.0,23.691962718963623
253,83.0,117.29246973991394
254,37.0,76.89702463150024
255,-110.0,-105.78708562254906
256,197.5,135.64172458648682
257,133.0,119.51282596588135
258,144.5,86.51628184318542
259,38.0,79.94075846672058
260,284.0,205.89992713928223
261,85.5,125.35878086090088
262,242.5,197.32521104812622
264,-52.6,-52.378665804862976
265,4.0,72.23611223697662
266,-63.0,-3.138574719429016
267,108.0,162.3803310394287
268,101.0,98.88853645324707
269,166.0,129.85084009170532
270,33.0,5.651654124259949
272,220.0,224.24003624916077
274,76.0,98.86717462539673
276,152.0,175.28045797348022
277,-34.0,5.244293212890625
278,58.0,37.98521399497986
279,69.5,89.26010084152222
281,218.5,186.53043270111084
282,102.75,194.5021834373474
283,230.0,119.96155500411987
284,78.0,121.1871817111969
285,49.5,67.65512704849243
286,212.5,168.54988169670105
287,129.5,152.7344205379486
288,115.5,90.78120017051697
289,240.5,171.5639898777008
292,202.5,181.53581523895264
293,149.5,140.94350814819336
294,29.0,52.59876203536987
295,34.0,81.55094707012177
296,53.5,84.22788786888123
297,111.5,114.21946954727173
298,115.0,159.06457686424255
299,74.5,31.23012387752533
300,96.5,177.31943464279175
301,136.0,121.28837275505066
303,106.0,163.58244013786316
304,300.0,175.944438457489
308,270.0,240.26496744155884
310,204.0,195.070068359375
311,60.5,128.85679650306702
312,26.0,63.86256968975067
313,190.0,272.0387592315674
315,-2.0,-11.14831292629242
316,-4.0,30.65634322166443
317,26.5,89.99757385253906
319,164.0,141.06455850601196
320,58.0,72.9774558544159
323,49.5,63.344414710998535
324,18.0,-13.439009666442871
325,100.0,140.89039754867554
329,30.0,75.1451587677002
330,263.0,225.43633127212524
331,130.5,144.53543090820312
332,-80.0,-6.0730496644973755
334,77.5,116.80349946022034
335,-18.0,68.2879467010498
336,63.0,33.00560534000397
337,183.5,167.54015970230103
338,155.0,187.09903621673584
339,32.5,36.21303153038025
340,142.5,179.81053733825684
341,144.5,67.13455498218536
343,-5.0,-21.898162841796875
345,76.0,86.38762092590332
346,-53.0,-34.537309646606445
348,86.5,153.7886300086975
350,157.0,87.97940373420715
352,77.0,79.98923087120056
353,47.0,54.836544156074524
355,-5.0,-14.335455179214478
356,33.0,55.44973313808441
357,272.0,184.0833601951599
360,71.0,118.13116645812988
361,69.5,105.9984974861145
362,-112.0,-103.4908891916275
363,120.5,116.95600461959839
364,182.0,171.8905906677246
365,5.5,39.74691152572632
367,291.0,232.4766867160797
368,34.5,-5.93762743473053
369,172.5,127.91524291038513
370,167.0,154.45626878738403
371,123.0,153.03211426734924
372,300.0,224.13639545440674
373,189.0,244.94464492797852
374,-24.0,-4.4875218868255615
375,189.5,138.0711588859558
376,133.0,89.93298208713531
377,-51.0,2.5887469053268433
378,134.0,66.45840740203857
379,168.0,178.52069449424744
380,166.0,163.997460603714
383,56.0,72.90660905838013
384,55.5,76.74925565719604
385,154.0,124.97387599945068
386,47.5,-28.095248699188232
387,-51.0,20.16678750514984
389,87.0,96.83342409133911
390,111.5,110.49196124076843
391,162.5,131.8677363395691
392,36.0,18.18485736846924
393,195.0,122.60859251022339
394,39.0,113.63708209991455
395,114.0,177.76626920700073
396,54.0,140.6820707321167
397,181.0,106.32379174232483
398,122.0,109.9366843700409
399,105.0,94.17041420936584
402,29.0,73.79034852981567
403,79.0,91.51470458507538
404,45.0,130.8475947380066
406,194.0,200.04250741004944
407,116.5,80.9988385438919
409,248.0,200.42744493484497
410,170.5,176.20463466644287
411,-80.0,-1.098536491394043
412,48.0,74.59860301017761
414,169.5,191.88715600967407
417,-48.0,-50.07147407531738
418,193.5,165.6157660484314
419,38.0,13.458209991455078
420,106.5,109.55083227157593
422,10.5,53.67397403717041
423,-93.3,-68.96442663669586
424,136.5,158.08222675323486
425,145.5,167.5105013847351
428,10.0,16.383294224739075
429,15.5,64.36104500293732
430,-130.0,-132.6640580892563
432,300.0,199.4088385105133
433,232.0,219.31179070472717
434,194.0,219.6435523033142
436,-37.0,-41.72892087697983
437,166.5,126.28844499588013
438,-3.0,-15.314587950706482
439,13.0,54.850279092788696
440,56.0,100.26318967342377
442,99.0,85.27288627624512
443,-21.0,-11.842115044593811
444,59.5,77.72211706638336
445,90.0,41.240540981292725
446,-12.3,1.2956050634384155
447,40.5,150.55535078048706
448,114.0,105.49419176578522
449,99.0,62.03957939147949
450,96.5,62.09605431556702
452,79.0,128.3865749835968
453,300.0,233.26916480064392
454,24.75,48.570261001586914
455,111.0,131.3180775642395
456,-9.0,-19.89402163028717
458,76.5,43.8871865272522
460,220.0,291.23912286758423
462,-56.0,-66.75382858514786
463,-9.0,-17.007333159446716
464,83.0,68.71008777618408
465,-129.0,-87.18764996528625
466,110.5,142.37706971168518
473,35.0,54.08940279483795
476,-119.0,-84.01641476154327
477,117.0,181.271568775177
478,143.0,116.23541855812073
479,-33.0,7.750421047210693
480,41.0,116.0727550983429
481,120.5,111.4066002368927
482,197.5,145.84996724128723
483,2.0,83.26162445545197
484,90.5,55.62093806266785
486,46.5,66.57026302814484
487,-20.0,0.2946368455886841
489,100.0,21.225520849227905
490,-18.0,7.604758858680725
491,154.0,191.37143445014954
492,29.0,1.5989658832550049
496,187.0,165.09387111663818
497,12.0,16.744011878967285
498,154.5,161.33712911605835
499,-6.0,17.58321487903595
500,-20.0,20.989593505859375
501,119.0,140.10419082641602
502,-52.0,-4.36454439163208
507,2.0,31.880467414855957
509,209.0,129.90535521507263
510,-23.0,10.715387225151062
511,47.0,92.06950783729553
513,203.5,217.84785223007202
515,103.5,82.48180341720581
518,4.0,115.67364168167114
519,185.5,228.34144186973572
520,51.0,54.40664553642273
522,-9.0,-1.1632099151611328
523,-8.0,64.0406665802002
527,46.0,30.71209955215454
529,135.5,115.92603135108948
531,131.5,109.45251560211182
532,5.0,30.547574281692505
533,7.5,75.77507138252258
534,183.0,191.32443189620972
536,222.0,181.98114728927612
537,13.5,-3.718855381011963
538,110.0,9.833035945892334
539,143.5,207.16537046432495
540,-4.0,-9.898890972137451
542,255.0,246.19434452056885
543,68.0,57.6075553894043
544,152.0,135.2447669506073
545,116.0,50.32255148887634
547,108.5,162.04592370986938
549,-78.0,-76.23365414142609
550,-105.0,-30.58909511566162
551,42.5,23.846264362335205
552,170.0,201.32219195365906
553,167.0,190.36951899528503
554,-55.0,-48.203065395355225
555,47.5,95.66698336601257
557,204.5,162.6998438835144
558,110.5,169.8340084552765
559,94.0,74.25472331047058
560,132.5,90.35324501991272
561,138.0,159.1224889755249
562,112.5,154.55308294296265
563,172.5,212.66123962402344
564,-1.0,-12.11351478099823
566,257.0,256.6429240703583
567,-50.0,-21.848400235176086
568,34.0,7.887476444244385
570,-6.0,26.8160320520401
572,-5.0,17.642400860786438
573,81.5,92.32637238502502
575,157.0,156.523499250412
576,43.5,65.5285472869873
577,252.0,222.30342650413513
578,122.5,72.09087467193604
579,177.25,146.65423679351807
580,316.0,265.7890853881836
581,78.0,71.96299767494202
583,224.5,136.98683381080627
584,69.5,69.91572451591492
585,179.0,158.97315216064453
586,197.0,164.3025689125061
587,127.0,123.58218884468079
588,-108.0,-94.67553406953812
589,-11.0,-22.56601393222809
590,64.0,62.65392792224884
591,208.5,180.98210620880127
595,67.0,106.96242547035217
596,20.0,0.08719193935394287
598,101.5,123.83078956604004
599,171.5,198.29034757614136
600,16.5,8.47370183467865
601,300.0,157.5885202884674
602,121.5,86.96755862236023
603,-84.0,-47.36703073978424
604,174.5,169.2240858078003
605,53.0,64.6831545829773
606,30.0,17.54467213153839
608,106.0,95.29602575302124
610,89.0,165.5336503982544
611,137.5,161.5587499141693
613,91.0,70.95913875102997
615,-85.6,-59.44755268096924
616,58.5,38.49107122421265
617,4.0,-3.7657926082611084
618,-25.0,47.50800001621246
619,82.0,96.01736307144165
621,180.5,128.43318557739258
623,-17.0,-17.82453739643097
624,-49.0,-47.49868035316467
625,-42.0,-39.97743880748749
626,81.0,75.81354880332947
627,18.5,26.898539662361145
628,177.5,157.36333918571472
629,-110.0,-99.71123793721199
631,192.0,128.0885546207428
632,19.0,36.77418780326843
633,73.0,80.69985461235046
635,145.0,115.21694278717041
637,271.5,166.82091283798218
638,18.5,47.648958683013916
639,18.5,23.335850596427917
640,115.0,122.27656960487366
641,166.5,146.05679154396057
642,48.5,44.332175612449646
643,56.5,81.48183143138885
644,12.0,104.44460415840149
645,50.75,77.9304928779602
646,-28.0,-27.700724482536316
647,177.0,124.33504629135132
648,175.0,201.73780035972595
650,82.5,75.74743819236755
651,43.0,55.6105021238327
652,80.0,130.87499928474426
653,15.0,-5.665852069854736
654,99.5,136.46925044059753
656,276.0,201.08299827575684
657,110.0,106.92639780044556
658,68.5,88.34457993507385
660,-16.0,-34.382240414619446
661,160.5,164.74643111228943
662,249.0,260.81726694107056
664,56.5,52.99908399581909
665,175.0,182.62412524223328
666,-60.0,-34.5369176864624
667,142.0,117.69239974021912
670,111.5,138.6375412940979
671,49.0,97.78299653530121
672,92.0,84.46766948699951
673,228.75,160.89329957962036
674,98.5,99.48268270492554
676,35.0,73.88654208183289
677,-47.0,-7.284876108169556
678,51.5,-19.477661967277527
679,66.0,91.80687820911407
680,122.5,127.75460457801819
683,163.0,137.72166109085083
684,130.5,138.0002794265747
687,150.5,76.283607006073
689,166.0,52.570998191833496
690,232.0,268.6178617477417
693,226.0,207.7782654762268
694,41.0,107.14854121208191
695,107.0,122.94894456863403
696,180.5,129.36435222625732
697,32.0,47.84778046607971
698,118.75,163.78779458999634
699,15.8,67.5171570777893
700,107.0,180.42810320854187
701,115.0,145.81609535217285
702,53.0,85.55086767673492
703,155.5,125.26072549819946
704,151.0,202.0404589176178
705,123.5,148.25470805168152
706,80.0,98.9596118927002
707,68.0,117.0388388633728
708,-23.0,-52.76829868555069
710,185.0,192.26281714439392
711,37.0,17.73139214515686
712,62.5,171.2870373725891
713,28.0,-26.351842641830444
714,-1.0,-25.113134264945984
716,-25.0,-68.91361880302429
717,215.0,12.768245816230774
718,62.5,94.89420127868652
719,-31.0,-32.56806921958923
720,212.0,163.33883690834045
723,-52.0,-59.98737162351608
724,66.0,99.91672956943512
725,50.0,72.59184873104095
726,59.0,127.51763200759888
727,104.0,78.55054116249084
728,178.5,104.29544699192047
729,64.5,86.8617457151413
730,35.5,73.76459348201752
731,39.0,94.40416944026947
732,-101.0,-90.5926485657692
733,205.0,253.31913471221924
734,86.5,71.77083921432495
735,68.0,62.895538687705994
737,139.0,100.17116069793701
738,34.0,10.842904925346375
741,81.0,84.34866058826447
742,171.5,175.94326257705688
744,67.0,95.35382354259491
745,208.0,151.93449521064758
746,90.0,126.7358021736145
747,33.5,56.040319085121155
748,62.0,85.82189178466797
751,64.0,68.90637814998627
752,27.5,-5.163212180137634
753,210.0,145.25333857536316
754,84.5,107.9879891872406
756,60.5,74.95587468147278
759,169.5,178.01163625717163
761,167.5,162.75684142112732
762,101.0,80.25386929512024
763,51.5,55.56042921543121
764,34.5,24.608447194099426
765,300.0,283.106472492218
766,-52.0,-37.27962613105774
767,286.0,256.5508460998535
769,210.0,151.14998698234558
770,235.0,170.98588132858276
772,28.5,30.69570255279541
776,153.0,116.06419730186462
778,125.0,164.3326518535614
779,212.5,119.7322256565094
780,237.0,183.23695492744446
781,-95.0,-74.20318627357483
782,12.0,30.049490928649902
784,18.0,-5.597781658172607
785,103.5,94.77744615077972
787,33.0,129.97917437553406
788,-3.0,10.90868890285492
790,21.0,8.7876455783844
791,260.5,154.3328993320465
792,71.5,59.420191407203674
793,123.5,154.98567628860474
796,27.5,105.16884851455688
797,132.0,137.79570889472961
798,100.25,120.94772672653198
799,184.5,175.5856969356537
804,148.0,120.7186586856842
805,132.5,176.04288578033447
806,33.5,31.639085292816162
807,-44.5,-47.796733379364014
810,-44.0,-16.070205450057983
811,-128.0,-115.03881078958511
812,197.0,164.02705359458923
813,84.0,161.9219663143158
814,237.5,244.17908143997192
816,69.0,105.50446438789368
818,54.5,83.7417756319046
820,48.5,139.99248218536377
821,99.0,112.71097826957703
824,127.0,134.1942811012268
826,64.5,106.44807577133179
827,62.5,126.86103343963623
828,183.5,209.2644476890564
829,-153.0,-131.6470562517643
830,-6.0,63.18583416938782
831,7.0,-15.012484669685364
832,115.0,88.95358800888062
836,251.0,217.48156547546387
837,57.5,53.374483823776245
839,237.5,273.291300535202
842,169.0,93.58675289154053
843,173.0,197.8357391357422
844,104.5,144.05995059013367
848,110.0,120.51839971542358
849,7.5,50.25046348571777
850,186.0,216.35735845565796
851,46.0,56.981382727622986
852,315.0,239.98510789871216
853,179.5,193.60969018936157
854,192.5,144.65798377990723
855,300.0,255.3091163635254
856,57.5,133.11763191223145
857,51.5,93.9319064617157
858,44.0,5.343589782714844
859,-57.2,-16.995509028434753
860,72.5,72.87134897708893
861,154.5,141.36842560768127
862,138.5,122.6196653842926
863,77.5,81.35514664649963
864,335.0,196.39642882347107
865,147.0,146.37248277664185
866,64.0,29.28087341785431
870,84.0,24.323524832725525
872,42.5,108.52435398101807
873,131.0,214.1060700416565
875,41.5,92.15332198143005
876,-30.0,-46.937981367111206
877,176.5,184.2841091156006
878,142.0,195.52029991149902
880,123.0,131.71653771400452
882,300.0,212.66163158416748
883,112.0,119.97788667678833
885,11.0,5.642622709274292
886,-39.0,3.3003668785095215
887,101.0,51.77825880050659
889,70.0,43.24809551239014
890,129.5,168.89294481277466
892,71.5,122.32220029830933
893,99.0,117.03482127189636
895,94.0,79.96982884407043
896,197.3,184.66914463043213
897,66.5,115.04947781562805
899,-6.0,16.301358222961426
901,-80.0,-21.04520857334137
902,47.5,100.41260814666748
904,55.0,107.06910395622253
905,-25.0,30.684352040290833
906,232.0,173.70196914672852
907,-15.0,58.63210654258728
909,191.5,140.82030200958252
910,160.0,172.43815898895264
911,118.0,62.64644801616669
912,206.5,101.7692801952362
913,-8.0,39.08864712715149
914,-30.0,10.899347186088562
915,-9.6,34.24885392189026
916,66.5,146.27328419685364
917,93.5,103.00114560127258
918,103.0,65.75882387161255
919,112.5,104.41460287570953
921,73.5,46.06387186050415
923,-103.8,-101.51207840442657
924,68.0,98.35413146018982
925,-31.3,48.6570965051651
926,133.0,151.77059054374695
928,67.5,89.90931749343872
931,43.0,59.95262026786804
932,283.5,151.47789430618286
934,198.0,230.84022045135498
935,265.5,57.724849462509155
936,161.5,165.01649165153503
937,125.5,123.06499743461609
938,52.0,-14.231749057769775
939,149.5,100.31505906581879
940,103.5,107.41899371147156
941,315.0,265.5557384490967
942,-158.0,-148.96894273161888
944,-46.0,-37.27281582355499
945,67.5,162.5122582912445
946,85.0,70.77983331680298
947,45.0,51.14186251163483
948,-62.0,-53.972392082214355
950,236.5,166.9461441040039
952,233.0,179.44157218933105
953,250.0,257.1638717651367
954,174.0,223.88371181488037
955,123.5,127.53504157066345
956,80.0,67.26584529876709
958,214.5,222.00439357757568
959,-80.0,-43.68541443347931
960,94.0,85.04581069946289
962,45.5,100.68031692504883
963,179.0,110.18045091629028
965,-117.0,-103.65715378522873
966,48.5,91.00337624549866
967,146.5,128.91150760650635
970,55.0,58.04815125465393
971,-29.0,-69.9712905883789
974,-72.0,-34.79384756088257
975,-102.0,-53.01128947734833
976,32.5,50.614333152770996
977,85.0,98.74694085121155
978,-16.0,20.37552261352539
979,44.5,102.21180319786072
982,87.0,110.24613690376282
983,122.0,121.27844309806824
984,342.0,228.18482112884521
985,71.5,14.476375460624695
986,271.5,231.41261291503906
987,5.5,37.365002393722534
988,105.5,98.79510295391083
989,136.5,138.96897625923157
990,116.5,115.39486002922058
992,199.0,84.0631992816925
994,-23.0,10.68048644065857
995,208.0,174.18185901641846
996,268.0,139.1118130683899
998,112.0,129.79194808006287
999,-6.0,3.095763683319092
1000,100.5,87.95516753196716
1002,70.5,101.22318172454834
1004,90.5,120.5699098110199
1005,104.0,148.76830649375916
1006,197.0,176.18791103363037
1008,134.0,170.07411670684814
1009,59.5,86.68939757347107
1011,88.5,86.44236469268799
1012,94.0,105.30064511299133
1013,-30.0,55.8850702047348
1014,64.0,62.20866119861603
1015,17.5,55.47264647483826
1016,-70.0,-34.02665090560913
1017,97.5,131.14479851722717
1018,77.0,90.00912034511566
1019,-37.0,6.053527593612671
1020,51.0,61.642850399017334
1021,-35.0,-41.49532079696655
1023,62.5,81.0005533695221
1025,100.0,97.75497138500214
1026,146.0,194.01732873916626
1027,24.0,109.24157571792603
1028,47.0,72.01218867301941
1029,198.0,198.79470229148865
1030,-101.2,-86.30243247747421
1031,146.0,130.18260169029236
1032,142.0,80.1503918170929
1034,175.0,179.63526582717896
1035,98.5,91.1032280921936
1037,-84.0,-32.22487545013428
1038,114.5,146.31786966323853
1039,-70.0,17.163245916366577
1040,151.5,163.00054264068604
1041,108.0,94.83174896240234
1042,95.0,116.34049654006958
1043,121.0,64.95692241191864
1045,52.5,71.64268457889557
1047,169.0,197.60918617248535
1048,218.0,177.61575651168823
1049,1.5,48.260220527648926
1050,8.5,25.568929195404053
1052,149.0,103.12330651283264
1053,32.5,79.91364789009094
1054,229.5,215.42994809150696
1056,-30.0,-19.53541076183319
1057,215.5,128.70749235153198
1058,160.0,182.0568609237671
1059,38.0,35.81300354003906
1060,70.5,25.357401371002197
1062,120.5,149.8791868686676
1063,-57.0,-38.102881252765656
1064,148.0,115.02217125892639
1065,167.0,226.45248794555664
1067,166.5,214.71092987060547
1068,-64.0,56.95618295669556
1069,75.0,77.18086910247803
1071,55.5,122.03326034545898
1072,-40.0,16.01511299610138
1073,223.5,185.59743690490723
1074,43.0,62.811577558517456
1075,98.0,98.52745950222015
1078,167.5,129.07381176948547
1079,7.0,-33.5985324382782
1080,257.0,219.5097632408142
1082,16.0,21.276459336280823
1084,-41.0,6.00231146812439
1085,46.5,111.3442132472992
1086,137.0,65.49379348754883
1087,-52.5,12.401567101478577
1089,26.0,23.892401337623596
1090,71.0,96.50747656822205
1091,66.0,26.846915245056152
1094,88.5,125.71670579910278
1095,-5.0,41.038060903549194
1096,76.5,121.73589324951172
1097,125.5,107.7043080329895
1098,330.0,207.20348858833313
1099,-15.0,33.54590606689453
1100,108.0,131.03024816513062
1103,117.5,98.95066213607788
1104,18.0,15.35018527507782
1105,-94.0,-88.77816706895828
1106,63.0,56.547205209732056
1107,128.0,91.59472978115082
1108,57.5,47.33436167240143
1109,165.0,96.98426342010498
1112,-72.0,-0.45818793773651123
1113,65.5,115.38003087043762
1116,119.5,127.00308632850647
1119,188.5,106.42116117477417
1120,247.5,252.19022417068481
1121,-77.9,-59.63956415653229
1122,33.5,63.17606782913208
1124,300.0,177.05316305160522
1125,62.0,30.117545008659363
1126,114.0,86.42645764350891
1127,90.5,173.94831609725952
1128,86.5,73.01730513572693
1129,115.5,80.22460293769836
1130,39.5,-22.26294708251953
1131,-26.0,-5.765050649642944
1132,73.0,109.38013362884521
1134,47.0,122.45703458786011
1135,177.5,209.42061114311218
1136,-82.0,-31.22184944152832
1137,-69.0,-72.96703380346298
1139,37.0,51.83788573741913
1140,35.0,57.96928560733795
1141,161.0,108.25684118270874
1143,230.5,214.02604484558105
1144,99.0,148.65483403205872
1145,-27.0,-7.4344905614852905
1146,75.0,102.5320999622345
1147,100.0,117.89327931404114
1150,214.5,106.09442973136902
1151,62.0,29.092928528785706
1152,70.0,-2.2511606216430664
1153,100.0,97.20059275627136
1155,126.0,89.61044788360596
1156,168.0,174.649010181427
1157,73.0,58.64027237892151
1158,116.0,97.33924865722656
1160,-31.0,-28.676917552947998
1161,78.0,105.80013298988342
1164,-81.0,-91.90131366252899
1165,147.0,137.82402801513672
1167,-24.0,34.29294943809509
1168,-104.0,-96.72842532396317
1169,56.0,46.043816566467285
1171,51.0,73.2475163936615
1173,273.0,215.05098795890808
1174,121.0,85.54075837135315
1175,95.0,132.09811091423035
1178,-140.0,-143.8073339164257
1179,60.5,87.05836272239685
1180,80.0,28.57211148738861
1181,162.0,132.87422466278076
1182,154.5,132.86272716522217
1183,35.0,123.0377562046051
1185,-40.0,26.988510847091675
1186,175.5,197.80029940605164
1187,249.0,245.48195695877075
1189,14.5,27.04020059108734
1190,164.5,165.4036829471588
1191,104.5,94.08743298053741
1192,248.0,100.6141083240509
1193,-12.0,-6.493541240692139
1194,129.0,163.62196278572083
1195,71.0,86.85825073719025
1196,45.5,24.6036456823349
1197,-65.0,-102.95147037506104
1198,-4.0,-28.509468913078308
1199,-9.0,-5.502061724662781
1200,175.5,142.58840155601501
1201,183.0,250.25129532814026
1202,117.0,160.79913115501404
1203,294.5,170.4189109802246
1204,111.5,105.94590950012207
1206,66.5,89.99175977706909
1207,62.0,83.76432967185974
1208,52.0,41.576810121536255
1209,54.0,34.59443211555481
1210,-1.0,40.867656230926514
1211,43.0,47.18362033367157
1212,177.0,98.39917421340942
1214,40.0,95.98149871826172
1216,68.0,159.7201955318451
1217,-8.0,-3.742128014564514
1218,109.0,84.91148269176483
1219,101.0,109.4526789188385
1221,326.0,263.460613489151
1222,110.0,125.34306979179382
1223,17.9,19.64360237121582
1224,37.5,76.75977325439453
1226,15.5,5.285285711288452
1227,300.0,247.61376285552979
1228,42.5,76.36764979362488
1232,-20.0,64.89553165435791
1233,33.5,40.627678632736206
1234,285.0,248.40052485466003
1236,186.5,140.55546760559082
1238,270.0,223.74855089187622
1239,-57.0,-35.464197397232056
1240,87.0,33.59722018241882
1241,36.0,7.0741918087005615
1243,68.0,72.87009143829346
1244,106.0,84.87426280975342
1245,116.0,85.78877115249634
1246,97.0,133.45354175567627
1247,49.5,59.677594900131226
1248,115.0,87.48236560821533
1249,85.0,114.83906054496765
1251,200.0,247.13785791397095
1252,143.0,139.1297779083252
1253,61.5,85.86125111579895
1254,22.0,42.77723705768585
1255,-99.0,-57.94703125953674
1256,11.5,29.978987097740173
1257,68.0,61.620933294296265
1258,55.5,77.1842987537384
1260,72.0,123.03605771064758
1262,82.5,73.9244315624237
1263,62.5,48.36836886405945
1265,80.0,75.85816693305969
1266,239.5,221.3583779335022
1267,42.0,94.7370252609253
1268,81.5,93.01819837093353
1270,47.0,59.96904993057251
1271,88.0,132.26704573631287
1272,87.0,147.30965948104858
1273,98.5,93.28670740127563
1274,95.0,83.83463752269745
1275,89.0,128.86411309242249
1276,-119.0,-87.60421377420425
1278,42.5,51.775253772735596
1280,64.0,100.96850562095642
1281,-23.0,-28.609549403190613
1282,86.5,69.24063849449158
1283,50.0,73.99024820327759
1284,188.0,264.1955714225769
1285,139.5,66.60281205177307
1286,95.5,128.6077058315277
1287,5.5,12.873193144798279
1289,-70.0,-71.9005184173584
