REF-0,ML-pred-0
3.14595,3.2243607
2.847683333333334,2.688511
3.5203875,3.501137
2.7721333333333336,3.1364884
5.320033333333333,5.445684
5.80965,5.5430403
4.268818181818181,4.220925
4.925366666666667,4.9526315
3.7101500000000005,3.6663225
4.686464285714286,5.0431747
4.41,4.5909805
2.450466666666667,2.7281022
5.690971428571429,5.6392856
3.713471428571428,3.5265317
2.9143428571428567,2.9465268
4.75395,4.5539937
3.6689909090909087,3.6737583
4.6142666666666665,4.9602
3.5467538461538464,3.4787307
5.728999999999999,5.2769103
3.4227333333333334,3.83258
2.611166666666666,2.5441723
3.01895,3.060478
3.2046666666666668,2.9238675
3.72055,4.1049848
3.5335636363636365,3.459008
5.39175,5.934948
4.188300000000001,4.455181
2.896390909090909,2.8087826
2.8908083333333328,2.864127
2.4662875,2.288522
3.1331333333333333,3.4475565
2.4766,2.410189
5.525919999999999,5.4806395
2.9148333333333336,2.7893205
3.04646,3.0707746
3.674,3.719425
4.087566666666667,4.057314
4.802175,4.8068504
3.654363636363637,3.560796
2.5906583333333333,2.3805668
2.89778,2.798075
3.90713,3.8494613
3.528466666666666,3.3669627
4.849266666666667,4.974738
4.0684818181818185,4.245974
2.46685,2.4633462
2.6208666666666662,3.0180159
2.5060333333333333,2.671086
3.1843142857142857,3.2310116
2.64405,2.735823
3.6781,3.5867467
4.295544444444444,4.2212386
2.984866666666667,2.8891764
4.5245000000000015,4.8358727
5.816949999999999,5.7405667
3.9362,3.9969034
2.2431500000000004,2.1912327
2.746366666666667,2.8131151
5.125399999999999,4.8413687
5.2602,5.1694336
2.8114166666666667,2.899473
2.6461,2.7991157
4.1776,4.083881
3.220966666666667,3.3548632
4.1789,3.9610493
2.1377666666666664,2.0897672
3.371377777777778,3.5858457
3.793155555555556,3.6101167
3.2079428571428568,2.921037
3.2870666666666666,3.4736514
2.8463,2.6656144
5.9416,5.8465433
2.942825,2.9773986
3.159257142857143,3.0205452
3.9343,3.973089
2.5816666666666666,2.822593
4.181342857142857,3.948715
6.236177777777778,6.0489435
2.6617818181818182,2.6817417
3.964438461538462,4.150451
3.7652,3.972321
4.9963555555555565,5.044811
3.446625,3.6734903
2.4491555555555555,2.3914347
3.1793333333333336,3.1416006
6.324200000000001,5.7042503
3.957566666666666,3.936199
5.5732,5.6605697
2.022366666666666,2.3989213
5.332775000000002,5.5726852
5.38732,5.2492013
5.81545,5.5451612
4.45515,4.286821
4.567857142857143,4.4581223
5.7499,5.7942014
3.7894294117647056,3.7519035
2.7601666666666667,2.5407743
3.7824875,3.6431694
4.4424,4.362504
3.77645,3.6051507
2.7686,2.6400259
2.819983333333333,2.8589933
4.002775,4.020763
4.9812,5.2849507
3.5660833333333333,3.4359415
2.9558266666666664,2.808187
4.908849999999998,5.183512
3.937871428571429,4.086716
5.373683333333335,5.483221
3.605007692307692,3.5850675
3.479325,3.2717526
2.9061,2.8744235
4.271841666666667,4.261771
3.1459666666666664,3.1709232
3.714833333333333,3.7855392
4.15051,4.175926
3.2537666666666665,3.5519412
3.1716250000000006,3.0385718
3.33158,3.3613677
4.25625,4.3855214
4.163375,4.296092
2.5984,2.4274502
3.7516,3.725747
3.846666666666666,3.7007346
3.507375,3.3593767
2.9539833333333334,2.9330535
3.69005,3.7571473
5.654672727272726,5.5442157
5.217185714285714,5.1655087
5.1638,5.805422
2.3543818181818184,2.384253
5.6119,4.9653435
3.3174153846153844,3.1649122
2.6492142857142857,2.751255
2.932975,2.9978478
2.6303461538461543,2.5024004
5.797371428571429,5.419738
2.86345,2.7218463
3.7255,3.8848367
3.7704,3.7352145
4.399983333333333,4.2504945
4.17995,4.178761
2.906385714285715,3.1146722
5.057799999999999,5.140459
3.4045181818181818,3.3612633
5.360366666666667,5.5413013
3.739233333333333,3.7814186
3.4059666666666666,3.3145616
5.57346923076923,5.7596707
4.91224,4.881686
2.865611111111111,2.9548404
3.2100727272727267,3.1899617
3.2372,3.369839
4.2422,4.3518786
2.8891500000000003,2.7576592
2.9985,3.1569376
3.5527500000000005,3.4822013
2.817816666666667,2.8153932
4.01388,4.063585
5.6831,5.3285236
4.547033333333332,4.5215936
2.8072285714285714,2.7167377
3.954278571428572,3.8244119
5.323177777777778,5.33681
5.8033125000000005,5.852592
3.0698666666666665,3.0642087
3.2841454545454543,3.3208191
2.500672727272727,2.5274496
2.352257142857144,2.5252922
4.225242857142858,4.1812496
4.836081818181818,5.136856
2.6883,2.6987514
4.066766666666667,3.9231899
5.779233333333334,5.5692654
3.16810625,3.0824265
3.389657142857143,3.3901565
4.35698,4.0529776
3.843066666666667,3.6607845
5.828244444444445,5.8862467
3.96586,4.0588994
6.1186428571428575,5.8776417
3.35658,3.3376894
3.4321,3.4604928
3.149657142857144,3.067055
3.5911,3.4938567
6.198600000000001,6.005633
3.7770666666666655,3.566814
4.307640000000001,4.417276
5.5909,5.3152876
2.92575,2.5490375
4.023733333333333,4.0952883
