ID,Ymean,Ystd,md_Ymean,md_Ystd
0,5.828244444444445,0.1969974372365736,5.252323960266511,0.3344237393731115
1,4.836081818181818,0.4196153186388262,4.943363637230794,0.3795409421419225
2,5.332775000000002,0.6129841390874051,5.148481035443147,0.3622166897020514
3,4.15051,0.575889129858247,4.39188478106459,0.44355102115453154
4,3.7704,0.7059301367699213,4.090942888023456,0.4719295154813779
6,3.5335636363636365,0.5025367792962566,3.5089606903165578,0.45933084611075986
7,3.1716250000000006,0.5954198230507766,3.1483509550809856,0.4866603812825369
8,3.5527500000000005,0.4766765948849504,3.5311532953202724,0.4762558592659455
9,2.8891500000000003,0.3893082384762164,2.789551981952786,0.512926981838391
10,2.5906583333333333,0.4359593276657673,2.5243880891894297,0.5338054512330783
12,5.8033125000000005,0.167408016854459,5.155022804580133,0.24044175490736944
13,5.057799999999999,0.1349376399180994,4.87379416732192,0.28692481562083105
14,5.654672727272726,0.2947828186679445,5.060299331061046,0.2696810263753525
15,4.271841666666667,0.3607069383568715,4.4030021732270725,0.3515807382255025
16,3.954278571428572,0.3663831625678052,4.135893993240595,0.3813827131993998
17,4.268818181818181,0.3800164860060201,4.392686059963703,0.370356248409992
18,3.605007692307692,0.4068436236474207,3.6456959216415883,0.36915818290765545
19,3.3174153846153844,0.4285675964694365,3.3327081785519916,0.39770118440057045
20,3.654363636363637,0.3846962705114964,3.6476052731047073,0.3872086726043257
21,2.8908083333333328,0.4604922928154436,2.944509962103764,0.4280396502000745
23,2.9061,0.3347670384013336,2.957091322866082,0.4429229597719881
25,5.2602,0.2871366573602193,4.833324582936367,0.21887553292047265
26,5.81545,0.1451690221775984,5.004419294478496,0.2072221192230172
27,4.4424,0.1561918371746742,4.422820043983062,0.28106831531451226
28,3.957566666666666,0.2141255317175729,4.182597912075122,0.3113570674099846
29,4.163375,0.2280206039666884,4.40566447044611,0.30033828564756343
30,3.7516,0.2447474412532233,3.7592580389996373,0.29976824676294234
31,3.4059666666666666,0.2664515215444141,3.482612845248977,0.32872856525109984
33,2.932975,0.2660943989765036,3.107266116705537,0.3602407611733444
34,2.7686,0.3313431453946196,2.8553494154185053,0.38505012443416514
35,2.942825,0.2960583768448377,3.107799191531539,0.37565367813492184
36,6.236177777777778,0.1807722792477996,5.207336701345444,0.25626675675757626
37,5.323177777777778,0.2286876350930334,4.930356508912643,0.3015287028877412
38,5.816949999999999,0.2430690418192105,5.114179119102161,0.2848006151007288
39,4.567857142857143,0.3571902660914435,4.467368073862792,0.3646921540442072
40,4.002775,0.4018457086636967,4.2041583400785925,0.39365344594754853
41,4.30764,0.3053676916622176,4.457373754205307,0.3830146089902761
42,3.739233333333333,0.4248062381839513,3.7209053693632286,0.3814388931614385
43,3.4045181818181818,0.3626790008207859,3.4123968394219872,0.40915935882401044
44,3.69005,0.3750587192122625,3.723076001849771,0.399067337846259
45,3.01895,0.4003945644264195,3.0403498414874077,0.43873115587175815
