ind,omlog,std_dev Gaussian center=2.0 width=1.0,OFM: p^1 - s^2,OFM: s^2 - s^2,OFM: s^1 - d^10,std_dev Gaussian center=1.0 width=1.0,mean Gaussian center=5.0 width=1.0,std_dev Gaussian center=7.0 width=1.0,std_dev Gaussian center=4.0 width=1.0,OFM: s^1 - s^2,mean Gaussian center=6.0 width=1.0,mean Gaussian center=1.0 width=1.0,avg d valence electrons,OFM: d^1 - s^1,OFM: p^2 - s^1,OFM: d^2 - s^1,OFM: s^1 - s^1,OFM: s^2 - s^1,mean Gaussian center=7.0 width=1.0,max packing efficiency,OFM: s^1 - f^1,std_dev Gaussian center=0.0 width=1.0,OFM: p^1 - s^1,avg s valence electrons,mean Gaussian center=0.0 width=1.0,structural complexity per cell,OFM: s^1 - d^1,mean Gaussian center=2.0 width=1.0,mean Gaussian center=3.0 width=1.0,mean Gaussian center=4.0 width=1.0,mean Gaussian center=9.0 width=1.0,structural complexity per atom,mean Gaussian center=8.0 width=1.0,OFM: p^4 - s^1,std_dev Gaussian center=5.0 width=1.0,std_dev Gaussian center=3.0 width=1.0,OFM: s^2 - p^1,avg p valence electrons,OFM: p^1 - p^1
153,338.5,0.0034950802202171,0.0,0.0,0.0,0.0023820477096525,0.1518479182050787,0.0003439196893935,0.0031023018925303,0.0,0.14909448362577,0.1103890220095845,2.5,0.0,0.0,0.0,1.8202149183638912,0.0,0.1509894559739401,0.5236082286999937,0.0,0.0012041835143154,0.0,1.0,0.0344360041082253,4.0,0.0,0.1540113455374358,0.150241333857555,0.1492392135473328,0.149218388624764,1.0,0.1504486180974428,0.0,0.0022837230901929,0.0035763435128225,0.0,0.0,0.0
154,531.0,0.0026882274465017,0.0,0.0,0.0,0.0013877486942576,0.1955922814167491,0.0018591350403415,0.0026907357070802,0.0,0.198385821386633,0.1615732880306903,2.5,0.0,0.0,0.0,1.9873390900602383,0.0,0.1959170109975489,0.5235978609425433,0.0,0.0020913161949022,0.0,1.0,0.0642855915790025,4.0,0.0,0.2007251693289762,0.1952428263329624,0.1981402314986189,0.1958564264662265,1.0,0.1972678452342942,0.0,0.0023099160531712,0.0029304388984396,0.0,0.0,0.0
155,560.0,0.0019257350867789,0.0,0.0,0.0,0.0008296820179406,0.2156740316741554,0.0006388132110274,0.0014965966417014,0.0,0.218282147903328,0.1836580161335416,2.5,0.0,0.0,0.0,2.053610375127376,0.0,0.2169562033498853,0.5235990936624116,0.0,0.0024292442652278,0.0,1.0,0.0789520002550436,4.0,0.0,0.2207687480281335,0.2152647138090441,0.2187937453754176,0.2206723488484028,1.0,0.2170903322445452,0.0,0.0010571446524011,0.0019208588748011,0.0,0.0,0.0
156,415.5,0.0032373962643431,0.0,0.0,0.0,0.0018613627937106,0.1776849855542157,0.0021883220856792,0.0034424581603296,0.0,0.1791748159445121,0.1410375708461556,2.5,0.0,0.0,0.0,1.923317372962405,0.0,0.1769738019346379,0.5235989462777547,0.0,0.0017383802351728,0.0,1.0,0.0515438037558716,4.0,0.0,0.1820678302969209,0.1769776970622809,0.1786482444881677,0.1789776299623382,1.0,0.1792089875179242,0.0,0.0030305455127108,0.0035998220981585,0.0,0.0,0.0
157,897.0,0.0004300540371031,0.0,0.0,0.915821851864996,0.0002907316376346,0.2682774648357826,0.0001883252880466,4.270547535364774e-05,0.915821851864996,0.2683144593644098,0.2440728947778401,2.5,0.0,0.0,0.0,1.205684129621483,0.609374985013808,0.2683607263024485,0.5709730535284191,0.0,0.0003908533922407,0.3049297500530553,1.25,0.1082815189437327,8.490224995673064,0.0,0.2673516427157897,0.2692933300765279,0.2680253362834794,0.2724949999416425,1.061278124459133,0.2685969042067698,0.0,0.0004392200604506,0.0003913122438641,0.0,0.5,0.0
158,964.0,0.0004034799205014,0.0,0.0,0.924668668075765,0.0002734398446194,0.2761148065894308,0.0002543470497985,0.0001090681107009,0.924668668075765,0.2761641500457455,0.252478535815069,2.5,0.0,0.0,0.0,1.2244636075249995,0.618878740819211,0.276189784424807,0.5739752496598152,0.0,0.000331242979758,0.3093519467508842,1.25,0.1148544447149119,8.490224995673064,0.0,0.2750833211913033,0.277087561689427,0.2759473744116235,0.2730153524351764,1.061278124459133,0.2760867844682355,0.0,0.0004344272887095,0.0003318190495413,0.0,0.5,0.0
159,635.0,0.0003366477977849,0.0,0.0,0.9621980838414456,0.0003164912688416,0.3111123738107181,0.0002167254767483,0.0002940078688263,0.9621980838414456,0.3111920708179034,0.2894284914388381,2.5,0.0,0.0,0.0,1.2726005616949778,0.6432068634849654,0.3111289512947649,0.573345769281077,0.0,0.0003928667970704,0.3214780813878064,1.25,0.1451676515235849,8.490224995673064,0.0,0.309850446667709,0.311787894643171,0.3111811668515614,0.3189634819488189,1.061278124459133,0.3116701994213195,0.0,0.0002263391692274,8.533678726080858e-05,0.0,0.5,0.0
160,1158.0,0.0003831832275237,0.0,0.0,0.894456661095982,0.0001895187268902,0.2499930323917414,9.722776859244764e-05,0.0002067900169657,0.894456661095982,0.2499802176561166,0.224224313953715,2.5,0.0,0.0,0.0,1.1882944675448217,0.6005995480170474,0.2500418846375875,0.5756369653195763,0.0,0.0002591714135067,0.6005995480170474,1.25,0.0932967114737824,6.490224995673063,0.0,0.2494163851693676,0.251029328840676,0.2494894405641258,0.2496622919758722,0.8112781244591328,0.2499257483906583,0.0,0.0003399777758131,0.0005097697047332,0.0,0.25,0.0
161,1271.0,0.0004032603877487,0.0,0.0,0.9166373849138144,0.0002516459993811,0.2689930712188544,0.0001927545737733,3.618629091309583e-05,0.9166373849138144,0.2690311848307272,0.2448432134833032,2.5,0.0,0.0,0.0,1.2177617771924176,0.6154932072395725,0.2690758026732442,0.5756369653195761,0.0,0.0003045263794031,0.6154932072395725,1.25,0.108874990730225,6.490224995673063,0.0,0.2680563152294148,0.2700057447792117,0.2687488332012145,0.2726005462868517,0.8112781244591328,0.2692873479206678,0.0,0.0004390363248784,0.0003846039910105,0.0,0.25,0.0
162,1349.0,0.000388827098248,0.0,0.0,0.9349039627993444,0.0002863290186146,0.2853782057769167,0.0002892451264499,0.0001847299845735,0.9349039627993444,0.2854385481272989,0.2623446215094081,2.5,0.0,0.0,0.0,1.2420291054895254,0.6277586404338704,0.2854382607186437,0.5756369653195763,0.0,0.0003343929842776,0.6277586404338704,1.25,0.1227339427117445,6.490224995673063,0.0,0.2842508961357101,0.2862835306433127,0.2852945777757996,0.2829960545565116,0.8112781244591328,0.2853446042458437,0.0,0.0004023859245504,0.0002616417122057,0.0,0.25,0.0
163,1407.0,0.0003574923688928,0.0,0.0,0.9512331876310538,0.0003051156872817,0.3005931803521779,0.0002705796025456,0.000266404253427,0.9512331876310538,0.3006663812725088,0.2784092506114409,2.5,0.0,0.0,0.0,1.2637226412087852,0.6387232019156712,0.3006230276670024,0.5756369653195762,0.0,0.000355051457133,0.6387232019156712,1.25,0.1359073398514001,6.490224995673063,0.0,0.2993659171119454,0.3013660358994334,0.3006123043134641,0.2982075665748936,0.8112781244591328,0.3005640263549082,0.0,0.0003071244009388,0.0001512091017416,0.0,0.25,0.0
164,1155.0,0.0040037637817546,0.0,0.0,0.8339095905405883,0.0134371384265684,0.3361883927514443,0.0011803326308271,0.003612694520505,0.8339095905405883,0.3361417895076513,0.3153480495792696,2.142857142857143,0.0,0.48965339006133,0.0,1.3969860618605343,0.48965339006133,0.3361615216461941,0.4887435250127608,0.0,0.0254368727821143,0.0,1.2142857142857142,0.1735609204263087,33.30296890880646,0.0,0.3350537721304497,0.3360131676357993,0.3358947844494158,0.3362934978338781,2.378783493486176,0.3358713151277931,0.0,0.0016175272826692,0.0042704908765517,0.0,0.4285714285714285,0.0
165,1140.0,0.0039283811543144,0.0,0.0,0.8386981087943977,0.0135148937632032,0.34146459676819,0.0011234637156515,0.0035941155944544,0.8386981087943977,0.3414117321059017,0.3207634681407756,2.142857142857143,0.0,0.4920758331036353,0.0,1.4041427419576729,0.4920758331036353,0.3413747821466094,0.4887668144461292,0.0,0.0258084710367348,0.0,1.2142857142857142,0.1783649741487367,33.30296890880646,0.0,0.3403056640954545,0.3412155010831212,0.3411119348249256,0.3405432544057259,2.378783493486176,0.3410455315263226,0.0,0.0016313217272167,0.0043735469903139,0.0,0.4285714285714285,0.0
166,1127.0,0.0038357311183676,0.0,0.0,0.8451775820549752,0.0137136807622017,0.3483500559660714,0.0010538926150854,0.0035890694095207,0.8451775820549752,0.3482999754435933,0.3278367397589014,2.142857142857143,0.0,0.4951719222495608,0.0,1.4133619761723162,0.4951719222495608,0.3481874255320667,0.4888446330770243,0.0,0.026429994741716,0.0,1.2142857142857142,0.1847078846052411,33.30296890880646,0.0,0.3471701843245432,0.3480075438519961,0.3479201475781496,0.3453255282163452,2.378783493486176,0.3477544939222386,0.0,0.0016611053749878,0.0045375742193421,0.0,0.4285714285714285,0.0
167,737.0,0.0017846298848118,0.0,0.0,0.8687168005129018,0.0022613174803918,0.2671912702335771,0.0001755539416089,0.0006264513364257,0.8687168005129018,0.2671767568051456,0.2427172691999611,2.5,0.0,0.5800040562390029,0.0,1.148567088753593,0.5800040562390029,0.2673103008590608,0.5322534355753973,0.0,0.0003306535870481,0.0,1.25,0.1081064499838215,12.0,0.0,0.2663112850388053,0.2681666717390145,0.2669459750881769,0.2624655415444723,1.5,0.266940565691242,0.0,0.0008243681560946,0.0006201282522907,0.0,0.5,0.0
168,989.0,0.0004032460513221,0.0,0.0,0.9144446537769062,0.0002464822816385,0.267071102805375,0.0001695467776112,1.472800955814654e-05,0.9144446537769062,0.2671056377113899,0.2427745194084636,2.5,0.0,0.6140208571671427,0.0,1.2148487123206009,0.6140208571671427,0.2671511656959313,0.5756369653195761,0.0,0.0003004738272009,0.0,1.25,0.1072738183366358,6.490224995673063,0.0,0.2661633651196176,0.2680922352964754,0.2668042418454678,0.2655552292619834,0.8112781244591328,0.2670505475908469,0.0,0.000436832852953,0.0003985978405631,0.0,0.5,0.0
169,793.0,0.001905804013592,0.0,0.0,0.8651394665279112,0.0024045981361296,0.2680162429611199,0.0003282479204474,0.0011621771725439,0.8651394665279112,0.2678350597917686,0.2434426252835892,2.5,0.0,0.5614113464673404,0.0,1.1288874822615036,0.5614113464673404,0.268102610349714,0.5205451586077923,0.0,0.0017955521115861,0.0,1.25,0.1095220284149636,12.0,0.0,0.2669313966829212,0.2690312190240352,0.2676005104460133,0.2702986238107812,1.5,0.2681579291490154,0.0,0.0009272775616247,0.0009099966197757,0.0,0.5,0.0
170,1162.0,0.0049082373247984,0.0,0.0,0.6442020538604072,0.0174682697053836,0.3448252403366182,0.0017099047555406,0.0050481712918517,0.6442020538604072,0.3451117078604051,0.3245127402437451,2.0,0.0,0.3980135811663715,0.0,1.2502037190978452,0.3980135811663715,0.3449746553586206,0.415696233142462,0.0,0.0382245497853104,0.0,1.2,0.1870290722029661,40.60335893412778,0.0,0.3438495441691672,0.3445383980442679,0.3443080040994699,0.3455519469307738,2.706890595608519,0.3445065860933917,0.0,0.0016785792979677,0.0060996145421665,0.0,0.4,0.0
171,1154.0,0.0047179923715976,0.0,0.0,0.6506103831126524,0.0177213966592261,0.3522670008548818,0.0015085458780481,0.0049987370003426,0.6506103831126524,0.3525320224240926,0.3321699506044542,2.0,0.0,0.4015891233676963,0.0,1.2615622295967155,0.4015891233676963,0.3522701381453601,0.4168486290229793,0.0,0.0388000238375699,0.0,1.2,0.1937814975125044,40.60335893412778,0.0,0.3512212585635453,0.3518261424844749,0.3516461083131964,0.3544947937129662,2.706890595608519,0.3519421600600159,0.0,0.0017741215592914,0.0063277570794792,0.0,0.4,0.0
172,1374.0,0.0044971735768472,0.0,6.28595438540126e-05,0.6222990028842471,0.0060980731338907,0.4166070969400415,0.0002160919150526,0.0025460080252563,0.6222990028842471,0.4152068043463596,0.3929035043733016,2.0,0.0,0.4643253278382614,0.0,1.489960763887051,0.4643253278382614,0.4159177979397346,0.417151672027702,0.0,0.0367965598138909,0.0,1.2,0.259051425365321,19.219280948873624,0.0,0.41438333040731,0.416605162147212,0.4152080535932517,0.4155594156970331,1.9219280948873625,0.4160956832588291,0.0,0.0018769364352425,0.0027067184320938,0.0,0.4,0.0
173,1011.0,0.0049096324387628,0.0,0.0072459159880369,0.4996078399539081,0.0066328517909725,0.3312095033186124,0.0007596175254517,0.0038358068857535,0.4996078399539081,0.3297509966676878,0.3026943157714614,2.0,0.0,0.3170797834123746,0.0,1.1493087933238928,0.3170797834123746,0.3312890361045858,0.31062732874427,0.0,0.0330649283577863,0.0,1.2,0.1835696794329647,19.219280948873624,0.0,0.3303784426754513,0.3315250714708846,0.3299586141289126,0.3310328340044586,1.9219280948873625,0.3305100468940812,0.0,0.0024156270100318,0.0050711368352503,0.0,0.4,0.0
174,827.1579730305081,0.0075734904963968,0.0,0.0,0.3624162045360715,0.0031706756227646,0.4252903456961624,0.002590617742184,0.0033153537115077,0.3624162045360715,0.4253791936828894,0.3994166346426773,1.1111111111111112,0.0,0.1315831383688266,0.0,1.3327327549320351,0.1315831383688266,0.4236851614510321,0.2351831457093485,0.0,0.0407320815569542,0.0,1.1111111111111112,0.2784609018566475,41.058650025961626,0.0,0.4220632322394535,0.4276245817771331,0.4231318305469275,0.4235588496130849,2.281036112553424,0.4256632932570098,0.0,0.0003637317099886,0.0064746654419096,0.0,0.2222222222222222,0.0
175,1366.2,0.0068132409274634,0.0,0.0472682446483171,0.6877779944763609,0.0007065449038553,0.1845653569204687,0.0008878250046413,0.0045464355374768,0.6877779944763609,0.1848632439450841,0.1430294062977575,3.333333333333333,0.0,0.0,0.0,0.4866588043477104,0.2950513498551642,0.1829005743802135,0.2812923282493364,0.0,0.0207760558900814,0.0,1.3333333333333333,0.0729268351872324,2.7548875021634687,0.0,0.1884286147737552,0.1836933694932609,0.1837924891234947,0.1801456790773039,0.9182958340544896,0.1857273763002227,0.0,0.0023054786930695,0.006523575210438,0.0,1.6666666666666667,0.0
176,1384.5,0.0065146086502642,0.0,0.047528827675114,0.6951450550477505,0.0005167660444037,0.1888123772674359,0.0004432620926618,0.0046799307704553,0.6951450550477505,0.1897051130864677,0.1482107066978598,3.333333333333333,0.0,0.0,0.0,0.4899882866336472,0.3011284891667313,0.1871784188218005,0.2847845429956471,0.0,0.0201510179868688,0.0,1.3333333333333333,0.0748872336063502,2.7548875021634687,0.0,0.192976360632468,0.1880767937126304,0.1885362556032893,0.1849310219238408,0.9182958340544896,0.1904038487956916,0.0,0.0026701340543693,0.0064050643667208,0.0,1.6666666666666667,0.0
177,1465.8,0.005981049601185,0.0,0.0481605675788786,0.706911028484037,3.0101472893905285e-06,0.1967462756264556,0.0002938213126113,0.0048627152989995,0.706911028484037,0.1985522180677263,0.1575069004956951,3.333333333333333,0.0,0.0,0.0,0.4968491075030157,0.3085508331163764,0.1953198611752688,0.2877750059609536,0.0,0.0198670626434025,0.0,1.3333333333333333,0.079745062640306,2.7548875021634687,0.0,0.2014067448305158,0.1962488245673624,0.197291660403396,0.2008787685791975,0.9182958340544896,0.1993209252391589,0.0,0.0032287308911187,0.0061780697270184,0.0,1.6666666666666667,0.0
178,552.6,0.0150155599534721,0.0,0.1293544372716592,0.4343898654336487,0.0271508129069077,0.1423628398791568,0.0020988768050002,0.0086088886468712,0.4343898654336487,0.1365474386633633,0.1081162452487362,3.333333333333333,0.0,0.0,0.0,0.6289413730504473,0.1629274759522473,0.1389939521717008,0.2467438538568552,0.0,0.0596362308264004,0.0,1.3333333333333333,0.0961795076328764,11.019550008653876,0.0,0.1366676118096726,0.1316106949713994,0.1450738522163995,0.1425081589650411,0.9182958340544896,0.141333675717549,0.0,0.001268189495007,0.0088925586687341,0.0,1.6666666666666667,0.0
179,729.2,0.0184675817760885,0.0,0.1300319754299599,0.4537637498643665,0.0258152919322932,0.1577842398489777,0.0004627289562656,0.0086449470095955,0.4537637498643665,0.1540909833761398,0.1266894418053884,3.333333333333333,0.0,0.0,0.0,0.641875737395485,0.1759383202939466,0.1576795589784348,0.2471863646081498,0.0,0.0622054372966093,0.0,1.3333333333333333,0.1058919567896037,11.019550008653876,0.0,0.1529063162411423,0.1498555709488247,0.1644104586037706,0.1583530295747316,0.9182958340544896,0.1587059176896682,0.0,0.000192442880326,0.0052116871140261,0.0,1.6666666666666667,0.0
180,834.6,0.0205313536721135,0.0,0.1316289933792448,0.4668263311490932,0.0244928634662139,0.1704709606944815,0.0008891967217134,0.0082608070106592,0.4668263311490932,0.16840602399982,0.1416239104170545,3.333333333333333,0.0,0.0,0.0,0.6538007919445206,0.1857081333099538,0.1724942918690443,0.2477343766689196,0.0,0.064318417344818,0.0,1.3333333333333333,0.1146205562134804,11.019550008653876,0.0,0.1657544738955425,0.165026991701874,0.1791353718452596,0.1706764966610726,0.9182958340544896,0.1726748627901331,0.0,0.0011946602268996,0.0025100643346592,0.0,1.6666666666666667,0.0
181,917.7,0.0216648529111999,0.0,0.1332168677307899,0.4761742622718172,0.023437871015901,0.1795270512268997,0.0016982249352933,0.0078572521728441,0.4761742622718172,0.1785407181579963,0.1520413058065661,3.333333333333333,0.0,0.0,0.0,0.6628350999456194,0.1924003653893271,0.1827244251698866,0.2485904654375757,0.0,0.0658127618175345,0.0,1.3333333333333333,0.1211861404025826,11.019550008653876,0.0,0.1747230193708759,0.1758414864999823,0.1891166936924985,0.1802269003998372,0.9182958340544896,0.1825401826258697,0.0,0.0018352544994291,0.0007628380041122,0.0,1.6666666666666667,0.0
182,608.7,0.0146519763620529,0.0,0.1306045361448169,0.4367618020968785,0.027023538673611,0.1419514583158545,0.0012983525338911,0.0072111193899358,0.4367618020968785,0.1371531369654636,0.1076727360661112,3.333333333333333,0.0,0.0,0.0,0.6292580735216423,0.1623484989938573,0.1435189249149033,0.2493375091983608,0.0,0.0595953049311163,0.0,1.3333333333333333,0.0959753349386358,5.509775004326937,0.0,0.1372088679162134,0.1341663363119252,0.1415241662337869,0.1440941517618756,0.9182958340544896,0.1352415854166699,0.0,0.0026136080667036,0.0065870241745796,0.0,1.6666666666666667,0.0
183,955.3691275167788,0.0035253589681699,0.0,0.0275148285765814,0.0,0.012513249829662,0.2249817890520066,0.001999044377061,0.0012210401412176,0.5056446819713498,0.2232606331100551,0.1926502042036159,0.0,0.0,0.0,0.0,0.6087085178170244,0.537453249453529,0.2242741937838243,0.3671651055122852,0.0,0.011687241905258,0.0,1.3333333333333333,0.0892480938141761,11.509775004326936,0.0,0.2274457278115877,0.221192630972016,0.2246322027730506,0.2240462030094477,1.9182958340544896,0.2235273190100067,0.537453249453529,0.0026170201075453,0.0044537505003455,0.0,1.3333333333333333,0.0
184,1011.7449664429532,0.0037838904424643,0.0,0.0297727437759951,0.0,0.0124576556525301,0.2302789316916019,0.0019490604944067,0.0013916508421402,0.5166751694044601,0.2282814981110448,0.198383782810339,0.0,0.0,0.0,0.0,0.6230087511984278,0.5448500213962497,0.2294237477607123,0.3808620805885639,0.0,0.012165750701909,0.0,1.3333333333333333,0.092773855843904,11.509775004326936,0.0,0.2323218396546415,0.2265617199462445,0.2296154862116054,0.2267079076708037,1.9182958340544896,0.2286507521245387,0.5448500213962497,0.0026477573716584,0.0043567662026615,0.0,1.3333333333333333,0.0
185,993.6241610738256,0.0040566135660165,0.0,0.0327993901877907,0.0,0.0124703779031761,0.2353978217719696,0.0018857744275607,0.0015514359927683,0.5274665097021173,0.233202508471789,0.2039726436537975,0.0,0.0,0.0,0.0,0.639134024337696,0.5520286317807102,0.2343890847903964,0.3957357271033047,0.0,0.0125883554682572,0.0,1.3333333333333333,0.0964314025889961,11.509775004326936,0.0,0.2370340791974555,0.231767414122626,0.2344908995812823,0.2317286024497561,1.9182958340544896,0.2337863018309441,0.5520286317807102,0.0026884774728433,0.0042736186870933,0.0,1.3333333333333333,0.0
186,878.8590604026847,0.0042215040033785,0.0,0.0340637350992286,0.0,0.0124494337055414,0.2390809532571005,0.0018305371318279,0.0016464971002881,0.535573938610679,0.2367805692411948,0.2079683539643103,0.0,0.0,0.0,0.0,0.6477836486975365,0.5577718640620059,0.237975151916438,0.4035412313799874,0.0,0.0128809916130852,0.0,1.3333333333333333,0.0991524767209169,11.509775004326936,0.0,0.2404444759671963,0.2355457417492817,0.2380176518335613,0.2363290606466191,1.9182958340544896,0.2375549542387617,0.5577718640620059,0.0027133921252892,0.0042136331000901,0.0,1.3333333333333333,0.0
187,1003.6912751677852,0.0041667979782142,0.0,0.0395307027581281,0.0,0.0110496803305102,0.2405682477454251,0.0013193553341114,0.0015802733051754,0.5160849204389645,0.2384432053757238,0.2094432192231844,0.0,0.0,0.0,0.0,0.6351608006684873,0.5450696679056539,0.2396058893836697,0.3845957226043318,0.0,0.0108618494465275,0.0,1.3333333333333333,0.0999830527538356,19.01955000865388,0.0,0.2421084528371981,0.2372286224992008,0.2397941323079498,0.2378527630300875,1.584962500721156,0.2393805285296812,0.5450696679056539,0.0022128843003566,0.0034083207416494,0.0,1.3333333333333333,0.0
188,1051.0067114093963,0.0043396168453775,0.0,0.040257706540069,0.0,0.0109282450751215,0.2449479828004652,0.0011844513126654,0.0016492408015107,0.5208457533017601,0.2427152498293794,0.2141686510944194,0.0,0.0,0.0,0.0,0.642271246944911,0.5494819327392608,0.243875806388406,0.3881368442173245,0.0,0.0110686595701209,0.0,1.3333333333333333,0.1031853337028197,19.01955000865388,0.0,0.2461582610708793,0.2417742020684854,0.2439648237506522,0.2412006758356028,1.584962500721156,0.2437532007698382,0.5494819327392608,0.0021733952118682,0.0032630313019927,0.0,1.3333333333333333,0.0
189,994.6308724832218,0.0044960424820329,0.0,0.0408401282893592,0.0,0.0108627246603298,0.2491226029222059,0.0010722398545211,0.0017072449349381,0.525320014759149,0.2468461200665862,0.2187036505658467,0.0,0.0,0.0,0.0,0.6484912973014314,0.5535156287121146,0.2479567065946361,0.390689060120747,0.0,0.011268391541695,0.0,1.3333333333333333,0.106362171845926,19.01955000865388,0.0,0.2500465530851242,0.2461144846198411,0.2479908611186854,0.2461217844458565,1.584962500721156,0.248033152145658,0.5535156287121146,0.0021416460059195,0.0031473409999061,0.0,1.3333333333333333,0.0
190,991.215836436986,6.206335383118183e-17,0.0,0.0,0.0,2.775557561562892e-17,0.2761591139579743,3.925231146709438e-17,2.775557561562892e-17,0.5161574810256633,0.2746504226089162,0.2468475818775929,0.0,0.0,0.0,0.0,1.0323149620513252,0.5161574810256633,0.274449847415551,0.5235987755982986,0.0,1.6996749443881478e-17,0.0,1.25,0.1215823745965591,3.245112497836532,0.0,0.276358013450226,0.2756074115314094,0.2734180373940998,0.2814547364595855,0.8112781244591328,0.2760989554235257,0.0,4.80740671595891e-17,3.925231146709438e-17,0.0,1.25,0.0
191,1259.869327603276,4.80740671595891e-17,0.0,0.0,0.0,3.925231146709438e-17,0.2880142973116752,0.0,4.80740671595891e-17,0.5236479731641643,0.2871697973764959,0.2599932643011338,0.0,0.0,0.0,0.0,1.0472959463283291,0.5236479731641644,0.2863936139076394,0.5235987755982987,0.0,2.775557561562892e-17,0.0,1.25,0.1316587134442456,3.245112497836532,0.0,0.2879556776276774,0.2880855019030193,0.2855800460431212,0.2893796739405085,0.8112781244591328,0.2878695016376512,0.0,1.0385185452638061e-16,5.551115123125783e-17,0.0,1.25,0.0
192,1436.0892523747327,3.925231146709438e-17,0.0,0.0,0.0,5.551115123125783e-17,0.2989815961409914,2.775557561562892e-17,5.551115123125783e-17,0.5304043260075032,0.2987078874318869,0.272107565043418,0.0,0.0,0.0,0.0,1.0608086520150064,0.5304043260075034,0.297603832772163,0.5235987755982987,0.0,1.962615573354719e-17,0.0,1.25,0.1411516297771479,3.245112497836532,0.0,0.2987674237249468,0.2995606853615462,0.296933932950417,0.2959562079906823,0.8112781244591328,0.2985888677045095,0.0,3.925231146709438e-17,4.80740671595891e-17,0.0,1.25,0.0
193,1230.3560464883317,2.775557561562892e-17,0.0,0.0,0.0,4.80740671595891e-17,0.319168899547451,0.0,5.551115123125783e-17,0.5423901470148751,0.3196964226153539,0.2942023198934076,0.0,0.0,0.0,0.0,1.0847802940297502,0.5423901470148752,0.3184846806560187,0.5235987755982987,0.0,0.0,0.0,1.25,0.1589415583995628,3.245112497836532,0.0,0.3187882841210755,0.320455659978631,0.3179280034043971,0.3270704362638973,0.8112781244591328,0.3195003927739265,0.0,4.80740671595891e-17,3.925231146709438e-17,0.0,1.25,0.0
194,1477.0,4.80740671595891e-17,0.0,0.0,0.5042909464631199,1.962615573354719e-17,0.2579305489105603,9.205483015737868e-17,3.925231146709438e-17,0.5042909464631199,0.2555056154313105,0.226634513725403,2.5,0.0,0.0,0.0,1.0085818929262402,0.5042909464631202,0.256516380004245,0.5235987755982988,0.0,0.0,0.0,1.25,0.1065761214608237,3.245112497836532,0.0,0.2587913059801129,0.2563540185565944,0.2551024132615591,0.2477508186799745,0.8112781244591328,0.2566896725652257,0.5042909464631202,6.206335383118183e-17,4.80740671595891e-17,0.0,1.0,0.0
195,1498.0,2.775557561562892e-17,0.0,0.0,0.5152684737073786,2.775557561562892e-17,0.2747713892169656,1.0385185452638061e-16,4.80740671595891e-17,0.5152684737073786,0.2731852935476858,0.2453072468837039,2.5,0.0,0.0,0.0,1.030536947414757,0.5152684737073789,0.2730660392502637,0.5235987755982988,0.0,0.0,0.0,1.25,0.120417608650386,3.245112497836532,0.0,0.2750081635891786,0.2741431958983633,0.2720050445007976,0.2810412684956859,0.8112781244591328,0.2747381413269977,0.5152684737073789,6.798699777552591e-17,3.925231146709438e-17,0.0,1.0,0.0
196,1492.0,6.206335383118183e-17,0.0,0.0,0.5248190841102714,2.775557561562892e-17,0.2898957495845142,5.551115123125783e-17,3.925231146709438e-17,0.5248190841102714,0.2891537988754913,0.2620756038167982,2.5,0.0,0.0,0.0,1.0496381682205431,0.5248190841102718,0.2883066299390965,0.5235987755982986,0.0,0.0,0.0,1.25,0.1332766372675289,3.245112497836532,0.0,0.2898056469807451,0.2900594168451469,0.2875223819337459,0.2896342935673522,0.8112781244591328,0.2896661384378237,0.5248190841102718,2.775557561562892e-17,3.925231146709438e-17,0.0,1.0,0.0
197,1125.1,9.42042656351636e-05,0.0,0.0,0.0,0.0004763064644486,0.266815054339203,6.652748311826699e-05,0.0001318795676441,0.4877339869052269,0.2645750498306591,0.2361776369524786,0.0,0.0,0.0,0.0,0.957228023294502,0.4877360544982822,0.2652302716755453,0.4230102010648702,0.0,0.0014571278417014,0.0,1.25,0.1151833606035914,3.245112497836532,0.0,0.2670485422740588,0.2657629833570628,0.2638171963612946,0.2653178675855747,0.8112781244591328,0.2660121401191865,0.4877360544982822,0.0001091445196957,6.651861854157967e-05,0.0,1.0,0.0
198,1334.6,0.0,0.0,0.0,0.0,1.2018516789897277e-17,0.1402868835884874,1.962615573354719e-17,2.775557561562892e-17,0.4158587785240706,0.14653716499718,0.100860153502357,0.0,0.0,0.0,0.0,0.8317175570481415,0.4158587785240704,0.1416263904392986,0.5235987755982989,0.0,5.204170427930421e-18,0.0,1.25,0.0296999541118721,3.245112497836532,0.0,0.1510742455493279,0.139241371429124,0.1477550702774014,0.1442744416250979,0.8112781244591328,0.1461399513981661,0.4158587785240704,2.775557561562892e-17,0.0,0.0,1.0,0.0
199,854.3,0.0165434654998414,0.0,0.0244812317353695,0.5963232511247801,0.0087192506879785,0.1922992548286984,8.966606146351974e-05,0.0005701472124063,0.5963232511247801,0.1951054361311782,0.1495878179308462,2.0,0.0,0.0,0.0,0.8174040273686627,0.1420448241604607,0.1942553411216462,0.2379597796833934,0.0,0.041359426646995,0.0,1.2,0.10839268661163,3.6096404744368114,0.0,0.1962765853781857,0.1935276399863457,0.1956692503861174,0.1913523297147095,0.7219280948873623,0.1932023079125191,0.0,0.0047830107411446,0.0082398983009584,0.0,1.0,0.0
