id,target,pcm_0018,pcm_0019,pcm_0020,pcm_0021,pcm_0022,pcm_0023,pcm_0024,pcm_0025,pcm_0026,pcm_0027,pcm_0028,pcm_0029,pcm_0030,pcm_0031,pcm_0032,pcm_0033,pcm_0034,pcm_0035,pcm_0036,pcm_0037,pcm_0038,pcm_0039,pcm_0040,pcm_0041,pcm_0042,pcm_0043,pcm_0044,pcm_0045,pcm_0046,pcm_0047,pcm_0048,pcm_0049,pcm_0050,pcm_0051,pcm_0052,pcm_0053,pcm_0054,pcm_0055,pcm_0056,pcm_0057,pcm_0058,pcm_0059,pcm_0060,pcm_0061,pcm_0062,pcm_0063,pcm_0064,pcm_0065,pcm_0066,pcm_0067
CF4-00011.xyz,-25.478429,9.481253985187408e-200,6.652564702857569e-190,6.467636746011539e-169,3.674151544622405e-149,1.2196543831195389e-130,2.365961043196711e-113,2.682308003604573e-97,1.777490729351975e-82,6.886843067483294e-69,1.5608084901721218e-56,2.0708545422741938e-45,1.6108048559091125e-35,7.364295198989372e-27,1.9877607209806961e-19,3.1927039609338666e-13,3.0925576905579076e-08,0.0001845195017043386,0.0699050410533064,1.7725135850571352,4.278050919349012,3.8812772724396396,0.9624091381091509,2.967226522611765,2.518556548847869,0.704367745497845,0.027415323534975406,6.745007441847407e-05,9.74097150747868e-09,8.222037395665065e-14,4.0550895500571824e-20,1.1685787887178674e-27,1.9676670479133978e-36,1.9358925894662305e-46,1.1128763953290669e-57,3.7380803570026457e-70,7.336456789733813e-84,8.4131788909654e-99,5.637283961532628e-115,2.2070680735795994e-132,5.048909358291663e-151,6.748627357512958e-171,5.270712784108982e-192,2.4052447888816815e-214,6.413354443500061e-238,9.991880498004027e-263,9.095891027773119e-289,4.8381496e-316,0.0,0.0,0.0
CF4-00012.xyz,-25.469307,9.481253985183409e-200,3.148176396816975e-197,7.943016271021626e-176,1.1709756782792079e-155,1.0086635482997985e-136,5.076691915372634e-119,1.4929708449536406e-102,2.5654166046275157e-87,2.5757316175483216e-73,1.5110531508032503e-60,5.1796021636595196e-49,1.0374205205616623e-38,1.2141473314439535e-29,8.304434577095043e-22,3.3214398515121886e-15,7.787018763298125e-10,1.0812566608677743e-05,0.009300031105850783,0.5891866444846589,4.0650214964700995,4.570680828051959,1.4398563545393355,1.976896293147894,2.887483106255158,1.3576744876681728,0.2746822297993792,0.003958786199982879,3.353317247146674e-06,1.6599583593310334e-10,4.801290990206153e-16,8.114372891987853e-23,8.012866852459009e-31,4.623351572148241e-40,1.5586978689731146e-50,3.0704568063757225e-62,3.534110071339977e-75,2.3768029600291804e-89,9.339901934177967e-105,2.1445070663298628e-121,2.8770583871790794e-139,2.2553081960838274e-158,1.0329972121927118e-178,2.7645753374489416e-200,4.3230846348327094e-223,3.949981624042686e-247,2.1087856670481314e-272,6.578181252351486e-299,0.0,0.0,0.0
CF4-00013.xyz,-25.424004,9.481254696751621e-200,6.137397064880404e-185,3.0930827533155224e-164,9.108389333585924e-145,1.5672565952366127e-126,1.575787927906531e-109,9.258366886003867e-94,3.1789722391738315e-79,6.38003466170733e-66,7.486342822419455e-54,5.138785592152865e-43,2.065503267233842e-33,4.870268688242837e-25,6.758670697892167e-18,5.552009647577715e-12,2.726100082439596e-07,0.0008127607428611664,0.15171361049401155,2.0804085157544066,5.055534646411556,3.3490325658911724,1.896940635638813,2.162321652851406,0.9122140796420453,1.0156990418673804,0.5312317311541902,0.01679865009099251,3.104405800022406e-05,3.352115873763382e-09,2.1149280141201757e-14,7.796652640081195e-21,1.679410291886369e-28,2.113690831359238e-37,1.554397701598393e-47,6.679113997403069e-59,1.6769171068211892e-71,2.4600297713653e-85,2.108653200881056e-100,1.0561022907474723e-116,3.0906002716912386e-134,5.284643811674926e-153,5.2798870505125935e-173,3.0822621400635055e-194,1.051357797985226e-216,2.095402884069402e-240,2.4401726945480143e-265,1.6603881204393036e-291,6.6014e-319,0.0,0.0
CF4-00014.xyz,-25.322427,9.481253988193685e-200,3.497901877250914e-187,2.374898647989143e-166,9.421467811901234e-147,2.1838765885477806e-128,2.9578331187520573e-111,2.3407516783388284e-95,1.082363867396137e-80,2.9243411537429987e-67,4.6165907658912854e-55,4.2585251644603345e-44,2.2954150523317455e-34,7.230919670471347e-26,1.331929429250965e-18,1.4371478854383e-12,9.140642590927727e-08,0.00035033167861629635,0.08724159421422405,1.7969481024126006,5.8026325756410895,4.242833635398439,0.5831361416666164,1.2226696640030914,1.309190139103881,0.9054374984470236,1.0708451013740938,0.15860635203975887,0.001390206269378235,7.120905847234811e-07,2.1312183588963212e-11,3.72697680419298e-17,3.80821500362211e-24,2.2736429168029997e-32,7.931568613746174e-42,1.6167093180933472e-52,1.925488042607544e-64,1.3399411948374225e-77,5.4483711050900556e-92,1.2944451467133398e-107,1.7969527210728032e-124,1.4575574397022182e-142,6.9079746472478e-162,1.9129861252931642e-182,3.0953440906971906e-204,2.9264565229461635e-227,1.6166322844162874e-251,5.218148656053254e-277,9.841417941692234e-304,0.0,0.0
CF4-00015.xyz,-25.400562,9.481253985183409e-200,6.970444661843514e-196,1.4781093258463512e-174,1.8314229796343486e-154,1.325887846889133e-135,5.6086837060042685e-118,1.3862805735419386e-101,2.002061224584959e-86,1.6894276659151956e-72,8.329863562210761e-60,2.3997845886408725e-48,4.0396430096713e-38,3.973302332783621e-29,2.283531249336548e-21,7.669369147252404e-15,1.506264631756437e-09,1.7367091200148502e-05,0.012027663153715288,0.5688362098437271,3.062944712051735,4.556293049842607,2.9676556931976235,1.2945799223008732,1.524495291275084,2.361249934948246,0.8117897939874855,0.020610706990220898,3.352013582402877e-05,3.3610491172291074e-09,2.0278503957871055e-14,7.25766092822385e-21,1.5291843056200733e-28,1.8895449930177673e-37,1.3666779365600203e-47,5.780773309356803e-59,1.429297021302991e-71,2.065295369137024e-85,1.7438930058519762e-100,8.604264082431432e-117,2.480580826199381e-134,4.178628341369091e-153,4.112940170028614e-173,2.365419390541836e-194,7.948779770365747e-217,1.56073459412274e-240,1.7905802862328124e-265,1.2003133259537316e-291,4.70143e-319,0.0,0.0
CF4-00016.xyz,-25.426261,9.481253985183409e-200,3.314788850065172e-194,5.7871105556224015e-173,5.911545165390459e-153,3.5336052270689025e-134,1.2361144230563587e-116,2.530870998980537e-100,3.0331950193710575e-85,2.1281378491307157e-71,8.742229260510908e-59,2.10295957430935e-47,2.962871447035699e-37,2.44575715913659e-28,1.1836454926555836e-20,3.36337063659191e-14,5.630474954823312e-09,5.5977007123392936e-05,0.03369340718092468,1.290485444451987,3.8591894050824758,3.7574024176263103,2.5004560066104595,2.171040757881264,1.7371029882662052,0.5242207484123205,1.0930048586796666,0.21286333552993653,0.0024259755163138037,1.6155107448377288e-06,6.285926840589633e-11,1.4291072487043789e-16,1.898437704068997e-23,1.473546712554205e-31,6.682938949825388e-41,1.7709532971680655e-51,2.742096607833139e-63,2.4808152525931656e-76,1.3114209700314048e-90,4.0506605754612196e-106,7.310475246094459e-123,7.709059495067201e-141,4.749995656689895e-160,1.710098225389069e-180,3.597368510599032e-202,4.4216547573579373e-225,3.1755631937923857e-249,1.3325782423458435e-274,3.2673879656152297e-301,0.0,0.0
CF4-00017.xyz,-25.391509,9.481253985183845e-200,8.173991020587113e-191,8.955326479075585e-170,5.732772669852612e-150,2.144292620051561e-131,4.6864007697813576e-114,5.984541467595696e-98,4.465381140818139e-83,1.9468064421670642e-69,4.959351448234617e-57,7.381915936963571e-46,6.420507233279164e-36,3.263409767166336e-27,9.69679111666808e-20,1.686340386775444e-13,1.72321905479736e-08,0.0001049330185949495,0.04023257505822594,1.222808425093834,5.301798541381617,4.074316381446137,1.8247213391419015,1.5181005872596978,1.3088473571248198,1.1741502169092068,0.6840596745745698,0.03132605689196581,8.444086829283901e-05,1.3301593988548429e-08,1.2243121336804213e-13,6.58440716648498e-20,2.069079765339883e-27,3.799039567316682e-36,4.075739596932698e-46,2.55490684167211e-57,9.357928842965547e-70,2.002720929321929e-83,2.5043623319985484e-98,1.829826522310534e-114,7.811936456592109e-132,1.9486934012455707e-150,2.840300928011311e-170,2.418918441451167e-191,1.203688535179925e-213,3.499798584333154e-237,5.945768651995978e-262,5.902132994825875e-288,3.42330823e-315,0.0,0.0
CF4-00018.xyz,-25.397577,9.481254237925373e-200,2.30682111128975e-185,1.2302358551410081e-164,3.833562910636726e-145,6.980077558532461e-127,7.426235600473778e-110,4.6168189760351073e-94,1.6773068305898398e-79,3.5615438843902464e-66,4.421234668202954e-54,3.2105629959653756e-43,1.3654426432921575e-33,3.4096399525176294e-25,5.025451107615083e-18,4.421019551740469e-12,2.376757150299533e-07,0.000818980221162031,0.19670469125375997,3.663151494069176,5.818594203746357,1.464741908213392,2.212408966596484,1.568774849218514,2.0174179766233897,0.23887771784442383,0.0016759972591741828,6.933105725675871e-07,1.6901649247485667e-11,2.426804035905101e-17,2.0510065583800754e-24,1.019595575385379e-32,2.9792874605428836e-42,5.11352277535012e-53,5.15186731923991e-65,3.0449420669874554e-78,1.05516426956112e-92,2.142742069793537e-108,2.54880179034255e-125,1.7752137977734553e-143,7.237167673301175e-163,1.7264964115152654e-183,2.409550516635349e-205,1.9669359351617497e-228,9.389724706289168e-253,2.620962208847653e-278,4.2772148110428565e-305,0.0,0.0,0.0,0.0
CF4-00019.xyz,-25.409517,9.481365143542747e-200,7.267960455083157e-183,2.776636770826096e-162,6.198145396140046e-143,8.084270491971479e-125,6.161079704676797e-108,2.7435383447727953e-92,7.138495197640894e-78,1.085304675501694e-64,9.641966783403512e-53,5.006069709289852e-42,1.5193740937387312e-32,2.697508327584263e-24,2.80615444144093e-17,1.7173607786472656e-11,6.242639209472462e-07,0.0013771134017018373,0.19247622954068516,1.8544891264661567,2.4212579332161397,4.333482499782531,2.2906962427303146,2.755150248319478,1.605725064878473,0.5612984622125278,1.0326790909085566,0.13662562387720703,0.0010567203464732365,4.775562747211898e-07,1.2610289933487788e-11,1.9456361045912743e-17,1.754018583125423e-24,9.239379215094565e-33,2.8437238683038083e-42,5.114086655404944e-53,5.373840483635448e-65,3.299419125520582e-78,1.1836579869886315e-92,2.4811384957703355e-108,3.0388678168184513e-125,2.1747465029328803e-143,9.093718393246392e-163,2.221827766513977e-183,3.17186947374303e-205,2.645795377068402e-228,1.2895352787988262e-252,3.67236831182306e-278,6.110760508360656e-305,0.0,0.0
CF4-00020.xyz,-25.431998,9.481253985183414e-200,8.947865533487713e-193,1.2669174249745362e-171,1.0481299596012633e-151,5.066661179302241e-133,1.4311078629836133e-115,2.3619701245571246e-99,2.2779461798849358e-84,1.2838389101075098e-70,4.2289987448582214e-58,8.14419517618536e-47,9.174634643058744e-37,6.0526912142803275e-28,2.3436425067795697e-20,5.349232864537819e-14,7.2563051485317745e-09,5.9410675886274935e-05,0.030332083143793542,1.0821654567354269,4.437271612607202,4.16428326380904,1.8809861828538441,2.1242499023803023,1.2946174906112775,1.747439946877916,0.4047612684720378,0.007702018919455989,9.07832509654399e-06,6.302064627002449e-10,2.5588530128194354e-15,6.071587423388342e-22,8.417880941024423e-30,6.819308199440836e-39,3.2278549852082104e-49,8.92737457078298e-61,1.4426784004073085e-73,1.3622327939295907e-87,7.515695241443326e-103,2.4228304329168123e-119,4.563656073456134e-137,5.022718328231196e-156,3.229986957023056e-176,1.2136647603976576e-197,2.6646044215000134e-220,3.418241755402104e-244,2.562175266045152e-269,1.1221500224927742e-295,3e-323,0.0,0.0
CF4-00021.xyz,-25.343942,9.481253985183657e-200,4.8045989499957936e-191,5.4255568064271695e-170,3.5798789043950707e-150,1.3801622247742222e-131,3.1090786236825002e-114,4.092392578382163e-98,3.147574069627837e-83,1.4146437597273685e-69,3.715626340402255e-57,5.704518997907689e-46,5.1214873048190587e-36,2.6913041476732853e-27,8.29398380509974e-20,1.505078982696461e-13,1.6215905698965686e-08,0.00010541830152281283,0.0426202996252019,1.1493378883551222,3.0771152925055754,4.2130294902777,3.1113850523769204,1.9031961914993105,1.8684315679656438,0.17700536177498238,0.39302029522201143,1.06667097811617,0.16954917751015286,0.0015746971628977009,8.545440042731152e-07,2.7096166132781655e-11,5.0201568916373664e-17,5.43453965901018e-24,3.4375123203063565e-32,1.2704623316082926e-41,2.743565615602895e-52,3.461823631822903e-64,2.552293144052897e-77,1.0994923149360104e-91,2.767514283846732e-107,4.070273314703765e-124,3.497786545454303e-142,1.7563014575715667e-161,5.152771087430815e-182,8.8332122384414e-204,8.847743226946455e-227,5.1782424884639875e-251,1.7707949958813075e-276,3.538263862432793e-303,0.0
CF4-00022.xyz,-25.430577,9.805860587792892e-199,2.728615402180458e-177,4.911317251102858e-157,5.165230178528687e-138,3.1740765718934234e-120,1.139675331361243e-103,2.3910074262507293e-88,2.931006157147478e-74,2.099367963215971e-61,8.78610585363066e-50,2.1485246647524315e-39,3.0698730777369677e-30,2.562934724682866e-22,1.2502543704559125e-15,3.564126452959192e-10,5.942639443644992e-06,0.005833225363951908,0.35357053350742584,1.8202984077232605,3.545326811344405,4.6495482646258575,1.8108918140053336,1.530400394280704,1.7304353335511697,1.3969065860817445,0.34465374977784335,0.0062108874568103595,6.622538485806241e-06,4.128679608923777e-10,1.5040011645735542e-15,3.201267156514715e-22,3.981362588368923e-30,2.8931941211763794e-39,1.2284555464067078e-49,3.047736004655369e-61,4.418056591124224e-74,3.742150346586045e-88,1.852026591847285e-103,5.355613564964724e-120,9.049139355586881e-138,8.933905379043592e-157,5.153608801940287e-177,1.7370710349292196e-198,3.4210524820761056e-221,3.936750791192273e-245,2.6469890140651626e-270,1.0399258716471529e-296,0.0,0.0,0.0
CF4-00023.xyz,-25.444846,9.481253985183409e-200,1.0135382348271287e-199,3.5231202452393276e-178,7.155678572603997e-158,8.492004417752024e-139,5.8885128759317e-121,2.3858167392621677e-104,5.648128698094712e-89,7.812826737830586e-75,6.314632973028438e-62,2.982119821945491e-50,8.228902025616739e-40,1.3268108349517018e-30,1.2501649861031814e-22,6.886241484940795e-16,2.221022167962797e-10,4.224452949045511e-06,0.0048941936207217065,0.39692715395461375,3.464281375755828,5.5356387974619325,2.205053769096898,1.1293615684097202,1.7195555048356161,1.5751002941416183,1.046181119621934,0.10209755723414579,0.0006221935771206304,2.2223616686435832e-07,4.6387505966256255e-12,5.657520167163586e-18,4.031692056097254e-25,1.6787446032062484e-33,4.0843028272369515e-43,5.806136867174185e-54,4.822726483320934e-66,2.3406367711373772e-79,6.637605601650661e-94,1.0998283049018947e-109,1.0648155134814497e-126,6.023652030225586e-145,1.9910465356535008e-164,3.845377440202471e-185,4.3394287915937035e-207,2.8612920413281357e-230,1.102371143397611e-254,2.481587050840552e-280,3.2641283011704495e-307,0.0,0.0
CF4-00024.xyz,-25.505509,9.481253985183414e-200,8.069173225694629e-193,1.153636421173021e-171,9.645850884405902e-152,4.717954186076925e-133,1.3503534796686047e-115,2.2625418472775355e-99,2.220341389107566e-84,1.2769921214130408e-70,4.307610638047667e-58,8.530498934036024e-47,9.929006277861737e-37,6.802388472111001e-28,2.748384869709544e-20,6.567364461059144e-14,9.326920443383108e-09,7.951874967703164e-05,0.04173073067668295,1.4770885360409824,5.305280381166188,3.5538543547197596,1.050276067268128,2.426518997525186,2.49334269404657,0.8156337521351031,0.019151590830378023,2.7575942102685834e-05,2.4020809074212654e-09,1.2548859776874452e-14,3.902598893553018e-21,7.183138911226317e-29,7.79199242094945e-38,4.9668464132203257e-48,1.8567415022048555e-59,4.065305880294121e-72,5.2087827358178224e-86,3.9033853599388763e-101,1.7102321936268167e-117,4.3800462111785803e-135,6.556156247551346e-154,5.734910858293179e-174,2.93146806355268e-195,8.756053849312404e-218,1.5282204801589428e-241,1.5585161195161145e-266,9.287098242127207e-293,3.234e-320,0.0,0.0,0.0
