REF-0,REF-1,ML-pred-0,ML-pred-1
3.2079428571428568,0.3143943005057124,3.1823263,0.31266618
4.271841666666667,0.36070693835687156,4.45261,0.3409615
2.5906583333333333,0.4359593276657673,2.4987235,0.40856302
2.352257142857144,0.3877711174440529,2.346985,0.39138934
4.087566666666667,0.5564817864644509,4.051775,0.5463886
3.674,0.7281576248771051,3.6716497,0.7298819
4.268818181818181,0.3800164860060201,4.230262,0.40709254
5.217185714285714,0.47522203031345056,5.1998863,0.47661787
4.0684818181818185,0.3613790802417368,4.1026034,0.40708
6.236177777777778,0.1807722792477996,6.2198424,0.1864316
3.6781,0.4651348406645106,3.6555812,0.45896056
4.1789,0.3731755565414219,4.1736894,0.37614402
3.954278571428572,0.3663831625678052,3.930907,0.39252946
4.225242857142858,0.4483605343818842,4.256452,0.4571516
2.847683333333334,0.3179584024155781,2.8519163,0.32839587
2.7721333333333336,0.3956642558196701,2.711565,0.3954085
2.865611111111111,0.2632126157901842,2.865568,0.26414037
4.6142666666666665,0.2440896857031584,4.520212,0.24323611
3.446625,0.0482600162315209,3.5206943,0.09688593
4.1776,0.4115991820529613,4.147469,0.40606022
3.964438461538462,0.5072964526757858,3.9592574,0.50624096
4.5245000000000015,0.1629957054648986,4.6051416,0.17032103
4.802175,0.3544572863648634,4.7978916,0.36202714
4.181342857142857,0.4462389937284835,4.1214404,0.4472257
3.77645,0.40352269895438164,3.7803264,0.4105805
5.80965,0.0731855518528073,5.8017716,0.07724728
3.4321,0.6155911792740375,3.4586456,0.62613845
2.7601666666666667,0.4696825452721587,2.767437,0.4695757
4.4424,0.1561918371746742,4.431015,0.1619371
3.371377777777778,0.3788252789142305,3.4593508,0.36730668
2.450466666666667,0.343260547300929,2.4450116,0.3373563
3.4059666666666666,0.2664515215444141,3.3889427,0.258242
2.3543818181818184,0.5613182017682695,2.3506505,0.56623626
3.96586,0.4807907216242843,4.0684786,0.47214732
4.45515,0.41879381902929613,4.354418,0.39573103
4.41,0.249556877284518,4.355793,0.3092908
3.1843142857142857,0.4738134493256863,3.2840312,0.4744317
2.932975,0.2660943989765036,3.1129272,0.20800477
3.7516,0.2447474412532233,3.8072283,0.20207112
4.9812,0.2610498726297332,4.982041,0.26235256
2.5816666666666666,0.2761274041694038,2.575307,0.27969813
5.690971428571429,0.24108642789316373,6.1122427,0.13392895
3.2841454545454543,0.5576533912093361,3.27534,0.5632302
5.360366666666667,0.2746664935274533,5.339538,0.27592134
3.7704,0.7059301367699212,3.701564,0.3969603
3.654363636363637,0.38469627051149635,3.5454862,0.35492668
4.91224,0.2739873409484461,4.9048724,0.27272087
3.846666666666666,0.5021532070328069,3.7798815,0.4969585
2.6461,0.6956516513313254,2.6389246,0.70098853
5.057799999999999,0.1349376399180994,5.486953,0.0960717
2.89778,0.4315313830666647,2.8963656,0.4377876
2.817816666666667,0.46112022474260095,2.8529036,0.4574007
3.9343,0.6696911974932925,3.9015255,0.6822135
5.38732,0.3049959294810343,5.3184843,0.30037737
3.389657142857143,0.5530521188735075,3.4811976,0.35637084
5.332775000000002,0.6129841390874052,5.3335266,0.6172242
2.906385714285715,0.133094057325029,3.2258124,-0.020000206
4.908849999999998,0.5337949091177248,4.90077,0.53674406
3.2372,0.4472775089360072,3.279432,0.45770872
3.7652,0.605907319645505,3.522321,0.68840355
4.023733333333333,0.2531846230191188,4.0566416,0.23889771
4.547033333333332,0.0569582595707885,4.6025553,0.09047776
5.654672727272726,0.2947828186679444,5.666995,0.30518985
5.5909,0.33749066865407035,6.0773854,0.112476595
3.713471428571428,0.1999599769477691,3.6278296,0.20215039
5.9416,0.2831325131453469,5.9035797,0.28518304
5.5732,0.2102774086092668,5.555517,0.21665072
2.9143428571428567,0.5653321733197892,2.9863088,0.5582513
3.220966666666667,0.45173893271815013,3.2523623,0.4537173
3.90713,0.4144245516375689,3.8614032,0.43379465
4.567857142857143,0.3571902660914435,4.541494,0.35905442
3.01895,0.4003945644264195,3.0367851,0.40118292
5.39175,0.6732363663677117,5.3797107,0.6749675
3.5335636363636365,0.5025367792962566,3.5011435,0.49739364
3.1793333333333336,0.5890298832260833,3.3068547,0.48104697
4.01388,0.7712291024361336,4.0228233,0.77726454
2.6303461538461543,0.4694574024257235,2.6413858,0.46939918
3.714833333333333,0.5143347774877114,3.750471,0.51611483
5.57346923076923,0.2393710765896589,5.231307,0.4783974
5.797371428571429,0.3135346536630664,5.811763,0.31609517
2.4662875,0.5203632040288233,2.462005,0.52797663
2.2431500000000004,0.6059701073485391,2.050612,0.6812871
4.002775,0.4018457086636967,4.0312414,0.38925838
4.188300000000001,0.32071970628572255,4.1382275,0.3018748
3.7824875,0.4864591024874106,3.6402931,0.52899545
3.5527500000000005,0.4766765948849504,3.5983644,0.47974774
3.1331333333333333,0.5227196221047505,3.1346674,0.51365054
3.528466666666666,0.4186482473389802,3.4908574,0.42567793
5.8033125000000005,0.167408016854459,5.9708843,0.22334671
3.3174153846153844,0.4285675964694365,3.2718294,0.4395006
5.1638,0.3805093008061693,5.2289877,0.38906363
2.746366666666667,0.7656182173032894,2.738591,0.77114946
4.163375,0.2280206039666884,4.073412,0.19118878
2.5984,0.5728299538257405,2.5889158,0.5861871
5.7499,0.152804826494453,5.245982,0.45191997
4.75395,0.7968386317191204,4.202789,0.059792794
3.2100727272727267,0.4265202975027311,3.222373,0.47426975
5.323177777777778,0.22868763509303341,5.67411,0.045875736
2.8072285714285714,0.3175105600043654,2.8056674,0.32037374
4.15051,0.575889129858247,4.1227975,0.58018225
2.8114166666666667,0.31367664251679,2.8076737,0.29921386
3.5911,0.4798083311768009,3.551305,0.48172882
5.2602,0.2871366573602193,5.2838445,0.29539347
