X,train_err,train_unc,test_err,test_unc,train_r2_mean,train_r2_std,test_r2_mean,test_r2_std
176,0.11053800433581555,0.0,0.25098949000439813,0.0,0.9270416211849535,0.0,0.1598312347816519,0.0
