REF-0,ML-pred-0
2.7721333333333336,3.1293838
2.6208666666666662,2.9640117
2.8463,2.6508348
3.5911,3.4826493
5.8033125000000005,5.88944
3.96586,4.058141
3.7824875,3.630495
4.75395,4.4414167
4.163375,4.3573194
2.611166666666666,2.5320683
2.984866666666667,2.8743358
6.1186428571428575,5.8545976
3.954278571428572,3.8646011
4.567857142857143,4.456664
4.002775,4.024909
3.605007692307692,3.6295533
3.9343,3.9464386
3.843066666666667,3.6761658
2.352257142857144,2.5890472
4.25625,4.3647704
2.906385714285715,3.142436
3.2537666666666665,3.5523534
3.2046666666666668,2.9909754
2.5906583333333333,2.4284453
4.45515,4.2615147
4.686464285714286,4.979468
2.5060333333333333,2.7352386
5.057799999999999,5.1443405
2.9061,2.9293582
3.2100727272727267,3.182591
2.746366666666667,2.8331428
3.4227333333333334,3.823879
3.937871428571429,4.0775294
5.217185714285714,5.109499
2.6303461538461543,2.5640619
3.964438461538462,4.141503
4.399983333333333,4.257757
3.713471428571428,3.5573745
2.89778,2.7810395
5.373683333333335,5.4078608
4.908849999999998,5.1652713
2.5816666666666666,2.7425547
4.547033333333332,4.4986167
2.86345,2.791227
3.5527500000000005,3.5161047
3.793155555555556,3.5947118
3.1459666666666664,3.1868172
5.828244444444445,5.883609
2.9143428571428567,2.9489558
5.125399999999999,4.7963305
3.6689909090909087,3.7051032
3.654363636363637,3.6154006
3.674,3.7579203
3.7255,3.8696344
2.6492142857142857,2.7416105
2.819983333333333,2.876042
2.7601666666666667,2.5681794
3.1331333333333333,3.3710394
2.1377666666666664,2.1568348
4.268818181818181,4.267203
3.507375,3.4481668
5.654672727272726,5.5559983
5.39175,5.8910856
2.46685,2.50423
6.198600000000001,5.9937625
5.9416,5.9113154
3.2079428571428568,2.9697657
4.225242857142858,4.1604075
4.1789,4.046213
2.8908083333333328,2.9091773
3.0698666666666665,3.0840974
3.33158,3.4525115
5.57346923076923,5.722262
3.739233333333333,3.789861
6.236177777777778,6.0497475
2.7686,2.7124095
3.72055,4.0849676
3.5467538461538464,3.4776328
6.324200000000001,5.66726
2.4766,2.4222987
2.8891500000000003,2.7761452
2.5984,2.438234
5.816949999999999,5.716306
2.6617818181818182,2.6844466
3.01895,3.069485
2.2431500000000004,2.2258883
3.4045181818181818,3.3777401
4.5245000000000015,4.804163
5.7499,5.758299
4.181342857142857,4.037883
4.023733333333333,4.0722303
3.90713,3.8297596
4.4424,4.4161696
3.149657142857144,3.104777
3.5660833333333333,3.4532201
4.01388,4.0547338
4.91224,4.8145237
2.847683333333334,2.6977303
3.528466666666666,3.352547
3.77645,3.7196858
2.865611111111111,2.980635
3.5335636363636365,3.4778576
3.2841454545454543,3.3305967
2.8072285714285714,2.717114
2.500672727272727,2.52922
3.1843142857142857,3.2183077
5.1638,5.755447
4.17995,4.2028403
3.4321,3.4863243
4.35698,4.0625362
4.066766666666667,3.8368027
2.4491555555555555,2.5079093
4.41,4.624892
4.271841666666667,4.296356
3.1716250000000006,3.0742662
3.7770666666666655,3.6075203
2.9985,3.142862
5.323177777777778,5.304648
4.849266666666667,4.9804745
5.6119,4.835737
5.320033333333333,5.38155
3.371377777777778,3.580559
3.957566666666666,3.9897833
3.3174153846153844,3.2174325
3.220966666666667,3.3989763
3.1793333333333336,3.1779509
4.087566666666667,4.0770593
5.797371428571429,5.3287797
3.159257142857143,3.1413531
2.6461,2.7948565
3.9362,3.955469
3.7894294117647056,3.7449815
3.7516,3.787187
3.04646,3.0896661
4.15051,4.1825724
4.188300000000001,4.4397664
5.81545,5.584813
2.896390909090909,2.8424244
3.714833333333333,3.812269
2.4662875,2.3031347
3.4059666666666666,3.378035
2.450466666666667,2.6365366
5.360366666666667,5.529418
5.6831,5.281142
3.7652,3.893781
3.2372,3.2869585
4.2422,4.3757014
4.295544444444444,4.23715
3.479325,3.2750096
5.525919999999999,5.4194784
4.0684818181818185,4.232362
4.1776,4.057262
4.307640000000001,4.4275107
2.64405,2.8109999
2.022366666666666,2.3510785
5.728999999999999,5.175784
3.69005,3.7757084
2.92575,2.612722
4.802175,4.7853236
2.8114166666666667,2.8945167
4.836081818181818,5.1052246
5.5732,5.643876
2.6883,2.7243695
2.942825,3.0469368
4.6142666666666665,4.8952622
3.2870666666666666,3.4604824
5.779233333333334,5.521157
5.2602,5.198695
2.9558266666666664,2.8020952
3.35658,3.3471334
2.932975,3.0604148
4.9812,5.3246794
3.446625,3.7414317
3.5203875,3.5358593
3.7101500000000005,3.6937003
2.9148333333333336,2.773627
2.3543818181818184,2.4472342
2.817816666666667,2.8211625
5.5909,5.2732077
3.14595,3.2116604
2.9539833333333334,2.9905045
3.6781,3.5220654
4.925366666666667,4.9196196
3.389657142857143,3.390794
5.690971428571429,5.543855
3.16810625,3.0877144
5.38732,5.2083077
5.80965,5.4789386
3.7704,3.7558055
3.846666666666666,3.7127998
4.9963555555555565,4.979914
5.332775000000002,5.544789
