REF-0,REF-1,ML-pred-0,ML-pred-1
3.4045181818181818,0.3626790008207859,3.3595972,0.39730003
3.739233333333333,0.4248062381839513,3.7159896,0.41598237
3.713471428571428,0.1999599769477691,3.671938,0.19912124
2.6492142857142857,0.3203105026302417,2.6898758,0.32436836
2.450466666666667,0.343260547300929,2.5035033,0.34170195
2.5816666666666666,0.2761274041694038,2.5313518,0.2772478
3.149657142857144,0.6137195989949125,3.1660092,0.61340123
2.46685,0.6504360591172662,2.4283571,0.6507101
4.1789,0.3731755565414219,4.126518,0.3645814
4.307640000000001,0.3053676916622176,4.311602,0.32451135
2.5984,0.5728299538257405,2.5425951,0.56757075
2.4662875,0.5203632040288233,2.4147952,0.5798714
3.954278571428572,0.3663831625678052,3.8949692,0.3652219
4.9963555555555565,0.12892081979951,4.963889,0.12283841
2.7601666666666667,0.4696825452721587,2.7352538,0.46557704
3.479325,0.48242967967708345,3.5167542,0.47842577
3.6781,0.4651348406645106,3.4111888,0.4749529
4.2422,0.7126222140798026,4.2260046,0.7144819
3.957566666666666,0.2141255317175729,4.028474,0.18058898
4.35698,0.4762138826199842,4.274301,0.47030047
5.816949999999999,0.2430690418192105,5.8974066,0.24513434
2.89778,0.4315313830666647,2.8597465,0.40817085
3.2372,0.4472775089360072,3.2765396,0.44521266
5.373683333333335,0.2927001292563205,5.281588,0.28921077
5.5732,0.2102774086092668,5.603883,0.21289167
3.389657142857143,0.5530521188735075,3.333402,0.50318575
4.836081818181818,0.4196153186388262,4.757584,0.42558706
2.9148333333333336,0.2810588609763681,2.9671366,0.2974244
3.5203875,0.2917382948441486,3.5916984,0.29620385
2.8072285714285714,0.3175105600043654,2.755816,0.33895874
4.41,0.249556877284518,4.37986,0.24864888
5.38732,0.3049959294810343,5.303555,0.47585636
3.1716250000000006,0.5954198230507766,3.082681,0.5823373
5.2602,0.2871366573602193,5.144975,0.21773744
3.9343,0.6696911974932925,3.9017649,0.67115104
3.793155555555556,0.3585165690421821,3.689464,0.35154834
4.188300000000001,0.32071970628572255,4.1656694,0.30376148
3.2870666666666666,0.4054625301224929,3.1758296,0.44900793
3.3174153846153844,0.4285675964694365,3.2284682,0.44465834
2.865611111111111,0.2632126157901842,2.799341,0.26768994
4.002775,0.4018457086636967,3.9914722,0.27214658
5.828244444444445,0.19699743723657362,5.767323,0.18315198
2.611166666666666,0.4795275828006838,2.6094851,0.48633435
2.352257142857144,0.3877711174440529,1.9021949,0.69956976
2.64405,0.3760509367093771,2.6565008,0.37348592
3.654363636363637,0.38469627051149635,3.6110992,0.38892755
3.1459666666666664,0.2542633542871117,3.194302,0.2587144
5.8033125000000005,0.167408016854459,5.8685355,0.15100576
4.45515,0.41879381902929613,4.3235016,0.30926338
