REF-0,REF-1,ML-pred-0,ML-pred-1
3.220966666666667,0.45173893271815013,3.2322876,0.45368862
3.2079428571428568,0.3143943005057124,3.2060502,0.3141349
2.896390909090909,0.3203791268311513,2.896692,0.3198838
2.3543818181818184,0.5613182017682695,2.352582,0.5609757
4.271841666666667,0.36070693835687156,4.2697425,0.36014703
3.90713,0.4144245516375689,3.8955636,0.4037825
2.611166666666666,0.4795275828006838,2.611349,0.47898227
3.371377777777778,0.3788252789142305,3.3706255,0.37837118
2.7721333333333336,0.3956642558196701,2.77237,0.39529195
4.75395,0.7968386317191204,4.753606,0.7963073
5.9416,0.2831325131453469,5.9407816,0.2828146
4.4424,0.1561918371746742,4.443311,0.15561515
5.360366666666667,0.2746664935274533,5.359596,0.27405378
3.4321,0.6155911792740375,3.6196136,0.52147156
3.77645,0.40352269895438164,3.7758977,0.402606
4.6142666666666665,0.2440896857031584,4.613802,0.24365614
5.1638,0.3805093008061693,5.1637077,0.37986043
3.1716250000000006,0.5954198230507766,3.1714437,0.5946441
3.843066666666667,0.2623140611302921,3.8410904,0.26207504
3.69005,0.3750587192122625,3.68951,0.3743353
3.479325,0.48242967967708345,3.478482,0.48227027
5.38732,0.3049959294810343,5.2660117,0.24843791
4.686464285714286,0.2093875817607252,4.685715,0.20893617
4.908849999999998,0.5337949091177248,4.9083395,0.5332163
2.906385714285715,0.133094057325029,2.9039452,0.13250239
3.964438461538462,0.5072964526757858,3.9637334,0.5064953
3.1793333333333336,0.5890298832260833,3.1780157,0.5887279
4.188300000000001,0.32071970628572255,4.187593,0.320151
5.217185714285714,0.47522203031345056,5.2731137,0.32636043
2.4662875,0.5203632040288233,2.466455,0.51997226
3.7704,0.7059301367699212,4.2060823,0.72056305
4.41,0.249556877284518,4.4091487,0.24881919
